,galaxy_id,is_AGN,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,lum_25,lum_75
2200,8451-9101,0.0,9.88981463444,9.88981463444,-9.18530346489,-9.18530346489,174.175864076,174.175864076,1.25757575758,-21.91265,-17.7026
2201,8482-9101,0.0,1.92011774035,1.92011774035,17.1505810984,17.1505810984,238.014780752,238.014780752,1.2967032967,-21.97805,-17.9789
2202,8082-9101,0.0,0.288336277654,0.288336277654,24.8075211313,24.8075211313,189.824804906,189.824804906,1.14863387978,-18.0682,-15.8925
2203,8143-9101,0.0,0.714363728192,0.714363728192,25.9479963648,25.9479963648,228.00822056,228.00822056,1.15980024969,-19.9683,-16.64035
2204,8256-9101,0.0,1.19106712272,1.19106712272,-34.5024882774,-34.5024882774,216.300073733,216.300073733,1.34615384615,-21.91265,-17.7026
2205,8249-9101,0.0,2.24164232109,2.24164232109,25.4259851408,25.4259851408,271.908280091,271.908280091,1.41666666667,-20.97475,-17.61695
2206,8274-9101,0.0,0.584028479061,0.584028479061,-10.8363930648,-10.8363930648,179.390587005,179.390587005,1.29850746269,-21.91265,-17.7026
2207,8259-9101,0.0,1.7087327482,1.7087327482,17.4764004157,17.4764004157,196.229036379,196.229036379,1.24419263456,-18.1535,-16.82645
2208,8244-9101,0.0,0.241580502654,0.241580502654,16.296170666,16.296170666,224.01432258,224.01432258,1.10287241149,-21.92855,-18.9295
2209,8257-9101,0.0,0.501156819826,0.501156819826,22.3091330236,22.3091330236,212.004930048,212.004930048,1.14568965517,-19.2437,-16.59505
2210,8440-9101,0.0,2.68037415647,2.68037415647,16.9084946315,16.9084946315,321.20567226,321.20567226,1.40199335548,-22.8328,-17.1555
2211,8453-9101,0.0,0.979755307545,0.979755307545,-0.389224906127,-0.389224906127,189.305638901,189.305638901,1.13604060914,-18.9654,-16.57915
2212,8611-9101,0.0,0.266978293929,0.266978293929,25.9497115405,25.9497115405,194.31775938,194.31775938,1.10118043845,-20.5463,-17.18815
2213,8131-9101,0.0,5.88368237817,5.88368237817,37.9353375049,37.9353375049,237.982966635,237.982966635,1.35694050992,-21.43985,-20.72125
2214,8138-9101,0.0,0.60268808642,0.60268808642,5.84488755632,5.84488755632,223.011311792,223.011311792,1.22128683103,-21.73805,-18.8861
2215,8452-9101,0.0,8.33170804432,8.33170804432,-38.8287829892,-38.8287829892,183.715146678,183.715146678,1.31818181818,-22.54885,-18.25525
2216,8132-9101,0.0,0.354292868184,0.354292868184,23.1895634155,23.1895634155,227.403111548,227.403111548,1.14879227053,-19.79055,-16.59595
2217,8134-9101,0.0,0.712853389614,0.712853389614,40.1710205354,40.1710205354,116.619291489,116.619291489,1.72058823529,-22.7848,-18.45475
2218,8137-9101,0.0,0.332425608873,0.332425608873,102.858154278,102.858154278,214.987837646,214.987837646,1.89772727273,-23.29525,-19.0218
2219,8247-9101,0.0,0.477802443348,0.477802443348,0.209324936677,0.209324936677,210.578823572,210.578823572,1.11423771525,-20.92035,-18.945
2220,8140-9101,0.0,0.376080464995,0.376080464995,24.2551869473,24.2551869473,201.395941038,201.395941038,1.15052041633,-19.08895,-16.97435
2221,8626-9101,0.0,0.482919533784,0.482919533784,16.1584468764,16.1584468764,218.296459458,218.296459458,1.07508532423,-20.35995,-17.80625
2222,8135-9101,0.0,0.226172677209,0.226172677209,-20.1277954779,-20.1277954779,455.336915491,455.336915491,1.6,-22.5552,-17.88145
2223,8250-9101,0.0,1.1997897957,1.1997897957,41.2949670644,41.2949670644,400.569478454,400.569478454,1.54978354978,-21.7906,-17.42955
2224,8612-9101,0.0,0.844122330299,0.844122330299,44.9458973756,44.9458973756,214.066769611,214.066769611,1.15677179963,-20.7277,-18.97745
2225,8141-9101,0.0,0.118424939136,0.118424939136,5.71086266962,5.71086266962,145.686900962,145.686900962,1.31666666667,-22.2717,-18.1741
2226,8253-9101,0.0,2.04655095638,2.04655095638,40.4926125925,40.4926125925,323.408899558,323.408899558,1.27797833935,-21.46555,-17.18315
2227,8263-9101,0.0,0.94232419102,0.94232419102,14.2186787355,14.2186787355,213.074794619,213.074794619,1.20714285714,-18.4077,-15.8737
2228,8254-9101,0.0,0.691980751043,0.691980751043,16.6871360091,16.6871360091,280.815144112,280.815144112,1.26619964974,-21.4692,-17.24735
2229,8448-9101,0.0,0.500766648717,0.500766648717,12.2120233127,12.2120233127,227.990527661,227.990527661,1.14921875,-21.3335,-19.11395
2230,8548-9101,0.0,3.1441995072,3.1441995072,-38.1888977147,-38.1888977147,102.406150162,102.406150162,1.275,-22.4388,-17.9125
2231,8549-9101,0.0,1.60284887394,1.60284887394,49.4421048044,49.4421048044,383.57416014,383.57416014,1.29292929293,-22.4735,-18.87185
2232,8325-9101,0.0,1.63200672533,1.63200672533,-19.2631880663,-19.2631880663,330.836560129,330.836560129,1.28571428571,-21.4709,-17.7571
2233,8481-9101,0.0,1.90441716915,1.90441716915,33.78814086,33.78814086,327.824105292,327.824105292,1.20183486239,-21.4386,-17.52695
2234,8555-9101,0.0,10.65709236,10.65709236,62.1505591565,62.1505591565,140.824680514,140.824680514,1.20833333333,-22.1146,-17.9855
2235,8485-9101,0.0,1.43491406287,1.43491406287,-49.2942061446,-49.2942061446,414.283300574,414.283300574,1.59615384615,-22.9762,-18.7297
2236,8551-9101,0.0,0.951621372832,0.951621372832,10.1500004585,10.1500004585,198.290407986,198.290407986,1.18286445013,-19.3796,-16.54065
2237,8484-9101,0.0,13.540010824,13.540010824,42.0230856942,42.0230856942,97.7146243451,97.7146243451,1.49462365591,-22.51005,-18.01865
2238,8447-9101,0.0,0.858735138725,0.858735138725,-8.38163066367,-8.38163066367,292.673870574,292.673870574,1.30165289256,-21.5128,-17.1718
2239,8486-9101,0.0,1.51391573833,1.51391573833,19.0221444716,19.0221444716,196.314888811,196.314888811,1.10810810811,-18.2976,-15.7479
2240,8318-9101,0.0,3.19589704787,3.19589704787,45.3833638981,45.3833638981,198.689686639,198.689686639,1.21015180266,-20.19555,-18.4609
2241,8466-9101,0.0,1.10840983546,1.10840983546,10.5634675057,10.5634675057,198.022352432,198.022352432,1.12546125461,-18.86805,-16.63525
2242,8554-9101,0.0,0.813059614421,0.813059614421,16.2072385175,16.2072385175,209.076813702,209.076813702,1.14135759272,-18.91235,-16.72445
2243,8464-9101,0.0,1.23923264109,1.23923264109,-0.320763324665,-0.320763324665,415.292978053,415.292978053,1.9609929078,-22.86435,-18.6674
2244,8320-9101,0.0,2.45752583221,2.45752583221,49.7014964233,49.7014964233,248.264010832,248.264010832,1.33512064343,-20.3142,-18.70165
2245,8312-9101,0.0,0.143035795033,0.143035795033,-36.5730619992,-36.5730619992,279.153354639,279.153354639,1.36842105263,-21.69465,-17.56145
2246,8550-9101,0.0,0.849222174747,0.849222174747,47.8708519432,47.8708519432,177.15888156,177.15888156,1.23722627737,-18.73095,-15.48845
2247,8335-9101,0.0,4.14142461071,4.14142461071,-64.1421486332,-64.1421486332,241.601497311,241.601497311,1.4776119403,-22.92785,-18.6877
2248,8606-9101,0.0,9.54192066351,9.54192066351,-17.7483467818,-17.7483467818,260.875622266,260.875622266,1.44186046512,-22.85035,-18.46915
2249,7957-9101,0.0,0.805745100806,0.805745100806,6.45503147667,6.45503147667,194.324375122,194.324375122,1.13834422658,-18.8059,-16.96745
2250,8313-9101,0.0,0.364029789416,0.364029789416,32.7371463081,32.7371463081,218.758484453,218.758484453,1.12994071146,-21.48185,-18.67045
2251,7962-9101,0.0,0.71780047349,0.71780047349,-1.7615650079,-1.7615650079,308.892074058,308.892074058,1.49315068493,-22.56225,-19.64235
2252,8330-9101,0.0,0.412100004594,0.412100004594,13.5656402801,13.5656402801,214.464559598,214.464559598,1.11279229711,-20.8964,-18.6331
2253,8315-9101,0.0,0.539936554297,0.539936554297,27.3353679393,27.3353679393,258.225644944,258.225644944,1.23383084577,-21.336,-18.1871
2254,8604-9101,0.0,5.83183377361,5.83183377361,-36.2893054833,-36.2893054833,75.7629897444,75.7629897444,1.26315789474,-21.0625,-16.69025
2255,8332-9101,0.0,0.476109614509,0.476109614509,23.6947830083,23.6947830083,191.860448436,191.860448436,1.09461077844,-20.2773,-17.94845
2256,7992-9101,0.0,6.70222276938,6.70222276938,16.6575956846,16.6575956846,196.695552607,196.695552607,1.17433628319,-18.1695,-16.34065
2257,8603-9101,0.0,0.136599141996,0.136599141996,12.6114007562,12.6114007562,218.618631247,218.618631247,1.31578947368,-21.03745,-16.71515
2258,8601-9101,0.0,0.375698044335,0.375698044335,1.04125641396,1.04125641396,202.532568899,202.532568899,1.16590563166,-18.9183,-15.437
2259,7960-9101,0.0,0.664900428779,0.664900428779,8.56537707928,8.56537707928,212.549716377,212.549716377,1.0943877551,-18.5817,-16.1785
2260,8655-9101,0.0,4.20098929332,4.20098929332,-18.3811164801,-18.3811164801,322.441987564,322.441987564,1.18421052632,-22.30445,-18.3628
2261,8623-9101,0.0,0.297812423967,0.297812423967,27.3545640947,27.3545640947,173.889119487,173.889119487,1.15613825983,-17.92745,-15.5282
2262,8567-9101,0.0,0.733273391519,0.733273391519,12.0773867575,12.0773867575,185.555085551,185.555085551,1.08305921053,-17.99645,-16.1314
2263,8077-9101,0.0,0.709637875947,0.709637875947,19.3134024038,19.3134024038,240.170158132,240.170158132,1.26160337553,-19.946,-16.8044
2264,8078-9101,0.0,1.8104857274,1.8104857274,11.9848323343,11.9848323343,202.152707976,202.152707976,1.19772879092,-19.1002,-17.25615
2265,8086-9101,0.0,0.25085500815,0.25085500815,52.1105132501,52.1105132501,251.04232414,251.04232414,1.21792260692,-21.69525,-18.1787
2266,8155-9101,0.0,1.48549845638,1.48549845638,-21.8849839763,-21.8849839763,145.966453677,145.966453677,1.5,-22.81045,-17.5678
2267,8147-9101,0.0,0.824448547189,0.824448547189,11.389848042,11.389848042,205.831879759,205.831879759,1.13957399103,-20.08265,-17.52645
2268,8146-9101,0.0,0.706235610519,0.706235610519,13.1197491921,13.1197491921,190.263282456,190.263282456,1.11209876543,-18.72995,-17.4174
2269,8728-9101,0.0,0.4292604716,0.4292604716,1.59587494066,1.59587494066,194.60023099,194.60023099,1.10412573674,-17.6162,-15.45265
2270,8145-9101,0.0,0.594434238908,0.594434238908,10.1950372967,10.1950372967,211.945880291,211.945880291,1.11223203026,-19.85485,-16.6672
2271,8149-9101,0.0,0.70852164873,0.70852164873,-1.24779071915,-1.24779071915,185.10383387,185.10383387,1.08829787234,-18.1239,-15.9663
2272,8713-9101,0.0,0.674770996851,0.674770996851,30.9347740748,30.9347740748,304.434253516,304.434253516,1.38202247191,-21.77545,-17.4222
2273,8084-9101,0.0,0.994076255679,0.994076255679,3.12324712924,3.12324712924,175.564897694,175.564897694,1.11450381679,-18.34935,-15.5168
2274,8726-9101,0.0,4.71579811797,4.71579811797,89.3209163728,89.3209163728,141.322819662,141.322819662,1.25531914894,-21.9622,-17.3339
2275,8461-9101,0.0,2.9665087382,2.9665087382,54.8664306294,54.8664306294,119.692828826,119.692828826,1.26506024096,-22.1008,-17.74755
2276,8718-9101,0.0,1.11688513294,1.11688513294,-0.549873920815,-0.549873920815,250.403374706,250.403374706,1.12897822446,-20.48235,-18.09945
2277,8721-9101,0.0,1.86269167491,1.86269167491,-2.69568685133,-2.69568685133,156.016502631,156.016502631,1.14919354839,-18.6616,-16.0063
2278,8458-9101,0.0,0.0663563482936,0.0663563482936,-3.59424915167,-3.59424915167,73.0830670942,73.0830670942,2.0,-22.7691,-19.0847
2279,10001-9101,0.0,2.36652102724,2.36652102724,18.6055253273,18.6055253273,205.725888527,205.725888527,1.10099889012,-19.6753,-17.764
2280,8456-9101,0.0,0.539539201751,0.539539201751,28.8984952824,28.8984952824,213.002707124,213.002707124,1.18778625954,-19.6938,-17.3728
2281,8715-9101,0.0,0.292509669468,0.292509669468,36.0101118022,36.0101118022,242.708916101,242.708916101,1.12590448625,-21.20275,-18.251
2282,8455-9101,0.0,4.7023352805,4.7023352805,49.4105055316,49.4105055316,243.089844133,243.089844133,1.32210998878,-19.7632,-18.07355
2283,8568-9101,0.0,1.06416672875,1.06416672875,-17.5981901518,-17.5981901518,303.05618795,303.05618795,1.22395209581,-21.7088,-17.94355
2284,8462-9101,0.0,0.612365640861,0.612365640861,64.6988348566,64.6988348566,246.922570951,246.922570951,1.16862745098,-19.24505,-16.67015
2285,8255-9101,0.0,0.270809283472,0.270809283472,9.16794004155,9.16794004155,205.223815812,205.223815812,1.27173913043,-21.8866,-17.69495
2286,8449-9101,0.0,0.777926925793,0.777926925793,13.9186697757,13.9186697757,171.86863435,171.86863435,1.13422818792,-17.6392,-15.01365
2287,8338-9101,0.0,0.232718698713,0.232718698713,1.42923501291,1.42923501291,205.800067722,205.800067722,1.08016304348,-17.69215,-15.31825
2288,8450-9101,0.0,0.670934378633,0.670934378633,21.7521965358,21.7521965358,188.589257193,188.589257193,1.1175,-19.65615,-17.4376
2289,8454-9101,0.0,3.29412029112,3.29412029112,-40.38786805,-40.38786805,200.611148863,200.611148863,1.31221719457,-22.9911,-19.2515
2290,8716-9101,0.0,0.401911447921,0.401911447921,32.3430110581,32.3430110581,287.098720656,287.098720656,1.23144104803,-20.69785,-16.13675
2291,8717-9101,0.0,0.380467666077,0.380467666077,19.396185089,19.396185089,232.752645083,232.752645083,1.11571334648,-21.63925,-18.66
2292,8239-9101,0.0,0.674365557333,0.674365557333,15.278685677,15.278685677,220.060846283,220.060846283,1.17536534447,-19.8992,-17.55265
2293,8724-9101,0.0,5.47953178441,5.47953178441,16.8796847152,16.8796847152,205.706051966,205.706051966,1.1673040153,-18.9447,-17.19175
2294,8714-9101,0.0,0.151996191954,0.151996191954,36.4559562349,36.4559562349,236.775445007,236.775445007,1.41428571429,-20.75575,-16.07965
2295,8711-9101,0.0,0.751511190825,0.751511190825,-23.5185346788,-23.5185346788,430.489299322,430.489299322,1.39726027397,-20.3428,-15.9227
2296,8241-9101,0.0,0.704342680396,0.704342680396,21.1254301313,21.1254301313,316.823851076,316.823851076,1.19038461538,-21.3757,-18.04145
2297,8712-9101,0.0,0.826230428403,0.826230428403,21.0102860316,21.0102860316,206.796442769,206.796442769,1.23536585366,-18.87995,-17.07285
2298,8720-9101,0.0,0.104855282186,0.104855282186,-69.3429642524,-69.3429642524,253.19141548,253.19141548,1.93913043478,-22.55095,-18.15895
2299,8592-9101,0.0,0.401642346229,0.401642346229,8.60713455801,8.60713455801,220.704016436,220.704016436,1.11382113821,-20.6488,-17.8474
2300,8949-9101,0.0,0.936256231711,0.936256231711,-39.6865015486,-39.6865015486,80.9305111839,80.9305111839,1.15,-18.129,-14.3622
2301,8952-9101,0.0,3.15897571006,3.15897571006,24.6693786021,24.6693786021,281.626388934,281.626388934,1.1814159292,-21.26305,-16.3228
2302,8600-9101,0.0,3.50444401874,3.50444401874,-15.3295100016,-15.3295100016,129.277627848,129.277627848,1.40372670807,-23.45475,-19.1677
2303,8934-9101,0.0,0.482778466498,0.482778466498,2.36893702331,2.36893702331,127.078492596,127.078492596,1.36363636364,-18.28645,-15.00775
2304,8333-9101,0.0,0.263661057124,0.263661057124,23.4995436376,23.4995436376,137.50570516,137.50570516,1.27142857143,-22.7267,-18.26545
2305,8547-9101,0.0,4.10961496449,4.10961496449,23.2028754496,23.2028754496,182.175186372,182.175186372,1.1,-22.3998,-17.9988
2306,8595-9101,0.0,0.224172116719,0.224172116719,-89.3427658126,-89.3427658126,620.007987234,620.007987234,1.89285714286,-22.21975,-18.20775
2307,8987-9101,0.0,2.11544507868,2.11544507868,3.81492525222,3.81492525222,204.720322209,204.720322209,1.19388516033,-17.9728,-16.29255
2308,8942-9101,0.0,0.995270291413,0.995270291413,1.37901811062,1.37901811062,216.552291848,216.552291848,1.18265306122,-18.0055,-16.1999
2309,8948-9101,0.0,1.70025536975,1.70025536975,18.1298530448,18.1298530448,209.787757314,209.787757314,1.16719409283,-19.13285,-17.1736
2310,8939-9101,0.0,4.36519010645,4.36519010645,12.8646624917,12.8646624917,323.220552042,323.220552042,1.34972677596,-22.29265,-18.02825
2311,8946-9101,0.0,1.04580980158,1.04580980158,26.9915897357,26.9915897357,203.728619686,203.728619686,1.1724137931,-19.36095,-17.3729
2312,8947-9101,0.0,0.42979961148,0.42979961148,22.0418661702,22.0418661702,223.33822199,223.33822199,1.15642775882,-21.8645,-19.43685
2313,8945-9101,0.0,0.858121912427,0.858121912427,-0.604089586682,-0.604089586682,202.163055969,202.163055969,1.16292134831,-19.3801,-16.911
2314,8980-9101,0.0,0.527201968713,0.527201968713,26.4944585247,26.4944585247,224.756284462,224.756284462,1.13756236636,-20.4289,-17.18795
2315,8597-9101,0.0,4.67800270385,4.67800270385,30.7769863804,30.7769863804,391.203582473,391.203582473,1.33333333333,-22.8494,-18.5138
2316,8950-9101,0.0,2.25888298885,2.25888298885,-3.32800847009,-3.32800847009,170.488003512,170.488003512,1.20261437908,-18.43655,-15.37515
2317,8931-9101,0.0,0.67212040625,0.67212040625,20.7437331541,20.7437331541,311.486237412,311.486237412,1.19551282051,-19.6535,-15.95295
2318,9029-9101,0.0,0.83572076512,0.83572076512,-4.00268656091,-4.00268656091,311.657192654,311.657192654,1.07142857143,-21.45045,-17.0541
2319,9042-9101,0.0,0.405686801824,0.405686801824,26.8238045113,26.8238045113,286.634092918,286.634092918,1.1768650461,-22.3339,-19.3278
2320,9002-9101,0.0,8.32180525504,8.32180525504,40.0335933601,40.0335933601,183.31728059,183.31728059,1.45882352941,-21.9456,-17.6472
2321,9041-9101,0.0,1.09726801845,1.09726801845,-40.3958928384,-40.3958928384,263.404868006,263.404868006,1.18026315789,-21.009,-17.4388
2322,7443-9102,0.0,3.60279054537,3.60279054537,-12.6330415219,-12.6330415219,134.355445491,134.355445491,1.4674556213,-22.62295,-18.32355
2323,7495-9102,0.0,0.778971031365,0.778971031365,47.8350918109,47.8350918109,227.046028685,227.046028685,1.2984496124,-20.1185,-16.22595
2324,7815-9102,0.0,0.469682807569,0.469682807569,-1.59786441983,-1.59786441983,223.585000846,223.585000846,1.27578947368,-18.9635,-17.18605
2325,8341-9102,0.0,0.335571891706,0.335571891706,7.53618193049,7.53618193049,241.059784844,241.059784844,1.08182683159,-19.1419,-16.659
2326,8329-9102,0.0,0.382055474081,0.382055474081,16.7968405203,16.7968405203,206.278649817,206.278649817,1.25296442688,-18.05445,-15.0863
2327,8319-9102,0.0,4.46162099518,4.46162099518,-46.7480601978,-46.7480601978,172.021907808,172.021907808,1.4380952381,-22.91435,-18.57785
2328,8243-9102,0.0,0.893815390094,0.893815390094,41.153293537,41.153293537,409.52657567,409.52657567,1.35645933014,-22.93525,-19.2315
2329,8439-9102,0.0,2.96357549762,2.96357549762,15.4262117284,15.4262117284,204.788593574,204.788593574,1.28680851064,-18.70845,-17.5302
2330,8326-9102,0.0,0.38259681681,0.38259681681,28.9635141969,28.9635141969,289.492581107,289.492581107,1.25420673077,-22.25265,-19.2843
2331,8602-9102,0.0,0.740068700738,0.740068700738,49.8620389703,49.8620389703,269.329073488,269.329073488,1.29090909091,-20.65895,-16.401
2332,8588-9102,0.0,0.475079868277,0.475079868277,14.5003692533,14.5003692533,201.252732475,201.252732475,1.11167048055,-20.3079,-18.06845
2333,8615-9102,0.0,0.420262394851,0.420262394851,9.05889351493,9.05889351493,224.712069293,224.712069293,1.1704966642,-20.64815,-17.91795
2334,7991-9102,0.0,2.62779623778,2.62779623778,39.4528754499,39.4528754499,121.449680514,121.449680514,1.3,-22.6155,-18.1277
2335,7977-9102,0.0,0.960893986568,0.960893986568,-32.2342688354,-32.2342688354,278.934904612,278.934904612,1.23329558324,-21.40045,-18.65935
2336,7975-9102,0.0,0.652416888565,0.652416888565,32.6992477232,32.6992477232,219.993818532,219.993818532,1.26587637595,-19.62995,-16.8744
2337,7990-9102,0.0,1.23631206326,1.23631206326,4.00679672227,4.00679672227,229.692868773,229.692868773,1.26886792453,-19.9985,-16.16615
2338,8459-9102,0.0,2.09514082907,2.09514082907,15.7022077075,15.7022077075,214.954465143,214.954465143,1.23311897106,-18.0276,-16.52885
2339,8483-9102,0.0,0.602056851387,0.602056851387,10.9929962143,10.9929962143,246.803443187,246.803443187,1.21448467967,-18.96785,-17.00965
2340,8618-9102,0.0,0.374787915863,0.374787915863,1.58940746226,1.58940746226,224.150955999,224.150955999,1.16408668731,-19.9744,-17.2512
2341,8317-9102,0.0,0.665722645356,0.665722645356,4.00822914612,4.00822914612,195.332061053,195.332061053,1.12590127565,-18.6386,-16.77985
2342,8261-9102,0.0,0.533375147914,0.533375147914,3.96582173309,3.96582173309,203.57170079,203.57170079,1.14910536779,-18.595,-16.49585
2343,8451-9102,0.0,1.2534672822,1.2534672822,19.9094192177,19.9094192177,190.634596838,190.634596838,1.27146814404,-18.48235,-16.73165
2344,8482-9102,0.0,0.746296145142,0.746296145142,9.79827629628,9.79827629628,276.40426481,276.40426481,1.39534883721,-21.05365,-17.1867
2345,8082-9102,0.0,0.50539958404,0.50539958404,59.699344663,59.699344663,306.930420163,306.930420163,1.25200642055,-20.87165,-17.97835
2346,8143-9102,0.0,0.474630387032,0.474630387032,21.11089959,21.11089959,225.971112285,225.971112285,1.21292083712,-20.02275,-17.7229
2347,8256-9102,0.0,13.3661971711,13.3661971711,24.0953203701,24.0953203701,221.495780167,221.495780167,1.21849710983,-20.87735,-19.7313
2348,8249-9102,0.0,9.62792743294,9.62792743294,-40.8945686413,-40.8945686413,152.43610224,152.43610224,1.28333333333,-21.84225,-17.33905
2349,8274-9102,0.0,171.452377774,171.452377774,24.9667823767,24.9667823767,233.42332357,233.42332357,1.20794263651,-20.87735,-19.7313
2350,8258-9102,0.0,0.333704753395,0.333704753395,10.483226887,10.483226887,643.969648576,643.969648576,1.5,-26.8509,-22.6884
2351,8252-9102,0.0,3.08899331245,3.08899331245,3.46480281279,3.46480281279,240.440427441,240.440427441,1.33763945978,-21.0932,-19.5783
2352,8259-9102,0.0,0.225109573668,0.225109573668,36.514518839,36.514518839,250.38821208,250.38821208,1.16249105225,-22.0087,-19.11625
2353,8244-9102,0.0,0.626097784769,0.626097784769,-1.29084871714,-1.29084871714,68.2502552477,68.2502552477,1.93618019709,-23.04845,-19.06335
2354,8440-9102,0.0,0.327736652382,0.327736652382,8.43512902441,8.43512902441,191.996712645,191.996712645,1.10419681621,-18.59405,-15.90305
2355,8453-9102,0.0,1.65864893243,1.65864893243,39.6034699418,39.6034699418,305.362559153,305.362559153,1.29367088608,-21.55005,-18.5344
2356,8138-9102,0.0,2.50776023402,2.50776023402,19.5047923824,19.5047923824,230.216269359,230.216269359,1.15179487179,-21.65025,-18.42065
2357,8081-9102,0.0,0.833727427813,0.833727427813,57.3943569252,57.3943569252,296.129507711,296.129507711,1.15837937385,-20.42675,-16.8354
2358,8452-9102,0.0,0.620239763602,0.620239763602,-41.7859305663,-41.7859305663,215.437270632,215.437270632,1.09572490706,-20.9968,-18.7563
2359,8132-9102,0.0,1.98453168115,1.98453168115,37.0388510964,37.0388510964,699.929169947,699.929169947,1.51886792453,-22.65915,-18.4408
2360,8137-9102,0.0,0.207943017938,0.207943017938,34.8600067873,34.8600067873,212.859169742,212.859169742,1.09584664537,-20.78315,-17.7906
2361,8247-9102,0.0,7.56976664876,7.56976664876,-1.67731624428,-1.67731624428,111.490187132,111.490187132,1.4,-23.56115,-19.3882
2362,8626-9102,0.0,0.636024011025,0.636024011025,35.755291584,35.755291584,248.18772108,248.18772108,1.24553571429,-20.97955,-16.86465
2363,8135-9102,0.0,0.235883012166,0.235883012166,36.1612210443,36.1612210443,208.58468556,208.58468556,1.19407894737,-20.23455,-17.4427
2364,8250-9102,0.0,5.54679730378,5.54679730378,-9.52408725353,-9.52408725353,333.538248921,333.538248921,1.23314606742,-21.0687,-16.5477
2365,8616-9102,0.0,1.23278073379,1.23278073379,27.1115101419,27.1115101419,221.52617562,221.52617562,1.18396226415,-20.80215,-18.75075
2366,8141-9102,0.0,1.05014027137,1.05014027137,5.4808584679,5.4808584679,203.225806456,203.225806456,1.22679900744,-20.7286,-19.0951
2367,8253-9102,0.0,1.16093792542,1.16093792542,34.7792623217,34.7792623217,205.449462682,205.449462682,1.19333333333,-19.7672,-17.79045
2368,8263-9102,0.0,0.848940144604,0.848940144604,-180.789806032,-180.789806032,209.831711127,209.831711127,1.3023255814,-22.3052,-17.99735
2369,8254-9102,0.0,0.243365991495,0.243365991495,4.07399014021,4.07399014021,192.335483569,192.335483569,1.14618644068,-18.6086,-16.31025
2370,8448-9102,0.0,0.236539097165,0.236539097165,40.9378892584,40.9378892584,425.278875842,425.278875842,1.40677966102,-21.897,-17.4565
2371,8548-9102,0.0,3.440124173,3.440124173,16.8266696118,16.8266696118,210.55902789,210.55902789,1.21310679612,-18.55905,-17.31795
2372,8549-9102,0.0,0.530653131983,0.530653131983,-2.5218486868,-2.5218486868,209.506750435,209.506750435,1.14937286203,-19.92735,-17.8507
2373,8552-9102,0.0,0.495286015115,0.495286015115,114.498284279,114.498284279,378.406894656,378.406894656,1.83950617284,-22.75595,-19.0277
2374,8325-9102,0.0,0.761513406987,0.761513406987,-3.79127610124,-3.79127610124,266.426209765,266.426209765,1.25747508306,-21.98205,-18.8658
2375,8481-9102,0.0,1.20018489707,1.20018489707,14.9474592323,14.9474592323,200.524810448,200.524810448,1.17680074836,-19.2063,-17.5505
2376,8555-9102,0.0,0.446478867783,0.446478867783,5.37403317575,5.37403317575,215.913485796,215.913485796,1.16447368421,-19.8782,-17.487
2377,8485-9102,0.0,0.37594060685,0.37594060685,18.9199266927,18.9199266927,232.780812192,232.780812192,1.12024957459,-20.68725,-17.7767
2378,8551-9102,0.0,1.09586000578,1.09586000578,13.74161425,13.74161425,205.643573027,205.643573027,1.15459882583,-18.6416,-16.6064
2379,8484-9102,0.0,0.565504798122,0.565504798122,97.4341054831,97.4341054831,265.315495213,265.315495213,1.5,-22.01355,-17.81505
2380,8486-9102,0.0,0.349705187202,0.349705187202,17.4014809888,17.4014809888,215.544602325,215.544602325,1.08082706767,-18.72875,-16.6159
2381,8318-9102,0.0,0.5030415638,0.5030415638,24.7981227718,24.7981227718,221.176442098,221.176442098,1.14386459803,-19.58105,-17.5692
2382,8466-9102,0.0,22.062587048,22.062587048,10.4865221357,10.4865221357,215.646627242,215.646627242,1.27041111754,-18.4247,-17.0667
2383,8554-9102,0.0,4.46994579717,4.46994579717,31.3178914242,31.3178914242,151.72523962,151.72523962,1.44,-22.73505,-17.76875
2384,8464-9102,0.0,0.359245208815,0.359245208815,1.88790823965,1.88790823965,220.024929157,220.024929157,1.07876154264,-19.7229,-17.32905
2385,8320-9102,0.0,0.505139688804,0.505139688804,21.6192385902,21.6192385902,231.371599756,231.371599756,1.1624726477,-22.00805,-18.8136
2386,8312-9102,0.0,4.02021487537,4.02021487537,74.9361022877,74.9361022877,281.437699687,281.437699687,1.46666666667,-21.66915,-17.441
2387,8550-9102,0.0,0.375016948813,0.375016948813,12.3323119477,12.3323119477,261.169050506,261.169050506,1.13714804723,-21.2546,-18.86555
2388,8335-9102,0.0,1.91196451824,1.91196451824,1.98238128716,1.98238128716,211.433264344,211.433264344,1.21388261851,-18.27895,-16.63295
2389,8606-9102,0.0,4.75736164679,4.75736164679,8.05154929634,8.05154929634,243.352908451,243.352908451,1.25183973835,-20.1978,-18.48075
2390,7957-9102,0.0,0.900948335215,0.900948335215,5.30335400694,5.30335400694,212.961798126,212.961798126,1.22040169133,-20.16885,-17.9678
2391,7962-9102,0.0,0.569975244693,0.569975244693,34.7011047889,34.7011047889,267.966434434,267.966434434,1.35542168675,-20.7409,-16.6691
2392,8330-9102,0.0,0.366408241878,0.366408241878,26.0315979013,26.0315979013,244.145672662,244.145672662,1.18152866242,-20.2537,-16.51305
