,galaxy_id,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,is_AGN
1827,8156-6102,0.378274269846,0.14769809086,221.645367467,-190.794728389,383.087060711,223.742012784,1.20873786408,0.0
1828,8567-6102,1.40569673712,0.150108195639,46.7252396673,-26.3578274269,221.645367417,194.089456873,1.06890130354,0.0
1829,8077-6102,0.623563033717,0.144317392425,25.1597444592,-21.5654951585,259.684504798,213.258785947,1.15949820789,0.0
1830,8078-6102,0.960386222014,0.0781550841338,123.402555963,-80.8706069808,533.746006401,109.624600641,1.24390243902,0.0
1831,8086-6102,0.192927559327,0.103594189504,65.8945687412,-33.5463258296,276.757188504,183.306709269,1.3560371517,0.0
1832,8566-6102,0.605469111012,0.12955684137,95.2476038856,-83.2667731151,528.354632599,235.423322689,1.13445378151,0.0
1833,8155-6102,0.501298914101,0.247100081168,68.2907348755,-28.7539935612,238.418530357,198.881789142,1.13610938471,0.0
1834,8147-6102,0.28008302855,0.13569607184,56.3099042043,-47.0247603347,317.791533553,162.939297128,1.16101694915,0.0
1835,8146-6102,0.425282556612,0.0493102633557,124.900159797,-51.5175718364,788.338658164,65.8945686915,1.52941176471,0.0
1836,8728-6102,0.12942645721,0.0188869442538,10.7827476538,-65.8945686418,230.031948887,50.319488819,2.0,0.0
1837,8145-6102,0.120097817742,0.060092787223,47.3242812009,-1.49760378421,194.38897764,54.2132587871,1.25,0.0
1838,8149-6102,2.64825955714,0.270846471987,30.2515974944,-35.9424919639,228.83386582,204.572683711,1.196875,0.0
1839,8713-6102,0.234996836523,0.111072373876,100.638977688,-94.6485622527,315.095846652,158.14696486,1.20718816068,0.0
1840,8084-6102,0.709789571099,0.197901335865,27.5559105934,-35.9424919639,219.249201283,192.591853039,1.13218390805,0.0
1841,8726-6102,0.305784361348,0.092912775526,51.5175719358,-17.3722044235,258.785942498,157.547923326,1.25762711864,0.0
1842,8719-6102,0.366932496576,0.157272066382,90.1557508504,-29.9520766283,249.201277961,189.297124605,1.17948717949,0.0
1843,8461-6102,0.265316640177,0.125674409219,53.91373807,-15.8746005896,259.085463264,143.170926521,1.08333333333,0.0
1844,8725-6102,0.798937657555,0.216098451053,98.2428115534,-19.1693290242,289.936102243,220.44728435,1.35114503817,0.0
1845,8458-6102,0.43630736284,0.108134907483,16.7731629894,-14.3769967557,245.906549526,115.015974443,1.18846153846,0.0
1846,8715-6102,1.04856240105,0.169474048183,55.1118211372,-33.5463258296,238.418530357,212.06070288,1.11897106109,0.0
1847,8568-6102,0.628096534264,0.196044366817,110.223642225,-28.1549520276,514.576677328,129.992012782,1.22522522523,0.0
1848,8462-6102,0.199298176338,0.043301355362,99.4408946205,-8.38658142014,269.568690102,39.5367412149,1.35135135135,0.0
1849,8255-6102,0.327877205326,0.0856563967966,35.9424920633,-28.7539935612,281.549520773,122.204472846,1.15675675676,0.0
1850,8449-6102,0.565004403509,0.216893236375,46.7252396673,-37.140575031,239.616613424,196.485623007,1.18798151002,0.0
1851,8338-6102,3.48102072664,0.413945710434,32.3482428619,-39.5367411652,237.22044729,218.051118216,1.28560371517,0.0
1852,8262-6102,0.410347050007,0.0983922340578,123.402555963,-124.600638931,398.362619817,138.977635786,1.20987654321,0.0
1853,8450-6102,1.31284635193,0.316999556477,39.5367412646,-4.79233221879,237.22044729,201.277955276,1.26385636222,0.0
1854,8454-6102,0.356849924418,0.122849045601,1.19808311681,-50.3194887693,95.8466453695,77.8753993627,1.90704032809,0.0
1855,8716-6102,0.274814609652,0.121684661242,58.7060703385,-45.5271565008,242.012779558,141.37380192,1.10526315789,0.0
1856,8717-6102,,,,,,,,0.0
1857,8239-6102,0.438406626048,0.19165310013,117.412140627,3.59424925104,280.351437706,213.258785947,1.23896103896,0.0
1858,8724-6102,0.137215778816,0.0464798288823,312.999201334,-13.1789136886,152.156549524,47.9233226848,1.43181818182,0.0
1859,8714-6102,0.291779978835,0.140472887039,97.0447284863,-85.6629392493,306.709265182,188.698083071,1.25677830941,0.0
1860,8711-6102,0.272630747273,0.104923628691,-6.58945681947,-161.741214011,469.648562311,155.750798725,1.30541871921,0.0
1861,8712-6102,0.793064984246,0.296411636581,69.4888179426,-118.610223595,238.418530357,203.67412141,1.31111111111,0.0
1862,8720-6102,0.564241797043,0.15316437098,81.4696486138,-28.7539935612,222.843450484,182.108626202,1.1503164557,0.0
1863,8591-6102,1.61620151739,0.145054728781,63.498402607,-74.2811501117,1274.46086265,176.7172524,1.59523809524,0.0
1864,8949-6102,0.1847009295,0.0680761581146,59.0055911053,-56.3099041049,451.976837071,78.7739616631,1.55357142857,0.0
1865,8952-6102,1.32720801841,0.105333405287,31.1501597948,-135.383386535,1194.48881792,219.249201283,1.50649350649,0.0
1866,8934-6102,0.317037642236,0.153993227903,27.5559105934,-30.5511181618,306.709265182,201.87699681,1.16519174041,0.0
1867,8333-6102,0.226690697113,0.0967503985264,189.297124654,-43.1309903666,264.776357833,137.779552719,1.40412371134,0.0
1868,8547-6102,0.360833237171,0.184363676189,76.6773163453,-64.6964855747,318.690095854,197.683706075,1.27630285152,0.0
1869,8978-6102,0.382506254421,0.144640223845,43.130990466,-60.8027156066,311.202076684,183.306709269,1.14397905759,0.0
1870,8979-6102,0.561317134805,0.258752141501,101.238019221,-29.3530350947,292.332268377,215.654952081,1.20900321543,0.0
1871,8595-6102,0.519253967559,0.202306668085,55.1118211372,-39.5367411652,249.201277961,203.67412141,1.22442244224,0.0
1872,8987-6102,0.218907639956,0.0715433339639,21.5654952578,-23.9616612927,228.83386582,126.996805115,1.08597285068,0.0
1873,8942-6102,0.753445919691,0.176271496193,39.5367412646,-34.7444088968,224.041533551,192.891373806,1.14411441144,0.0
1874,8948-6102,0.174394516089,0.0634189111574,79.0734824795,-65.5950478751,278.554313105,53.6142172536,1.23684210526,0.0
1875,8939-6102,2.9117424929,0.658332462076,37.1405751304,-15.5750798229,224.041533551,206.070287544,1.20012277471,0.0
1876,8946-6102,0.713788463174,0.156327681603,93.450479285,-87.46006385,279.153354639,182.108626202,1.16216216216,0.0
1877,8947-6102,0.0740007080137,0.0204543308712,64.3969649073,-85.0638977157,94.0495207688,26.3578274766,1.23076923077,0.0
1878,8945-6102,1.41071057923,0.551349091868,67.6916933419,-77.5758785463,839.257188517,492.412140586,1.37755102041,0.0
1879,8980-6102,0.47246580562,0.0617396553155,50.3194888687,-83.2667731151,530.1517572,75.4792332285,1.45588235294,0.0
1880,8597-6102,0.53851660252,0.0940963525736,69.1892971758,-15.2755590561,556.509584677,139.576677319,1.34615384615,0.0
1881,8950-6102,0.783346484244,0.142574696457,-43.1309903666,-168.929712414,384.584664545,42.5319488827,1.18181818182,0.0
1882,8931-6102,0.119208407074,0.0293986652509,82.0686901473,-70.6869009103,189.297124605,16.7731629397,1.22222222222,0.0
1883,9029-6102,1.41379201532,0.586258665145,57.5079872714,-27.555910494,231.230031954,210.862619813,1.15692934783,0.0
1884,9042-6102,1.43725215233,0.291498344551,131.789137433,-33.8458465964,303.115015981,231.230031954,1.49647887324,0.0
1885,9026-6102,1.63970227084,0.368598042279,29.9520767277,-5.99041528591,220.44728435,201.277955276,1.14652014652,0.0
1886,9049-6102,0.919349702135,0.181218280533,100.638977688,-31.1501596954,243.210862625,214.456869014,1.1601362862,0.0
1887,9002-6102,0.0832843862954,0.0217593824994,-7.4880191198,-128.194888132,139.277156553,22.1645367417,1.53409090909,0.0
1888,8613-6102,0.671014845584,0.0983636894074,2.39616618393,-126.996805065,557.10862621,33.5463258793,1.33333333333,0.0
1889,9041-6102,1.40424592675,0.211179056927,137.779552768,-48.8218849354,268.370607035,219.249201283,1.26490066225,0.0
1890,8553-6102,0.915002490072,0.09288979451,117.412140627,52.7156550029,628.993610237,50.319488819,1.40540540541,0.0
1891,7443-6103,2.95016725501,0.306843619768,47.9233227344,-39.5367411652,228.83386582,206.070287544,1.20286576169,0.0
1892,7495-6103,0.267175220491,0.111664733578,26.3578275263,-10.7827475544,237.22044729,165.335463262,1.18181818182,0.0
1893,7815-6103,0.277989713661,0.133637835048,86.2619808822,-72.484025511,321.086261988,166.53354633,1.50155118925,0.0
1894,8341-6103,1.31592286461,0.147131152265,59.9041534056,-80.2715654473,237.22044729,198.881789142,1.16553287982,0.0
1895,8329-6103,0.33440054777,0.145731772598,111.421725292,-56.3099041049,264.776357833,178.514377001,1.11507479862,0.0
1896,8319-6103,0.296646222052,0.0936929615757,61.4017572395,-53.3146964371,322.583865822,167.132587863,1.18309859155,0.0
1897,8243-6103,0.122764176415,0.0602935421817,37.1405751304,-138.977635736,155.750798725,79.0734824298,1.18032786885,0.0
1898,8439-6103,0.773153698991,0.173819106881,101.837060755,-58.1070287056,252.795527162,194.089456873,1.27247191011,0.0
1899,8326-6103,0.485822729693,0.117671638616,35.6429712965,-24.5607028262,440.595047933,194.688498407,1.28333333333,0.0
1900,8602-6103,0.22060384835,0.1228161507,52.1166134694,-33.5463258296,226.437699685,153.953674125,1.09045226131,0.0
1901,8588-6103,0.122016373264,0.0474600823384,57.2084665046,-13.1789136886,180.910543135,80.271565497,1.13636363636,0.0
1902,8615-6103,0.220465628871,0.103271585033,10.1837061202,-142.571884937,276.757188504,131.789137383,1.08045977011,0.0
1903,7991-6103,0.444005910084,0.147142635388,52.7156550029,-30.2515973951,222.843450484,198.582268375,1.35666666667,0.0
1904,7977-6103,0.591102880144,0.146026606501,80.2715655466,-46.7252395679,232.428115021,189.297124605,1.21575757576,0.0
1905,7975-6103,0.126802424754,0.0359730006772,34.7444089961,-76.6773162459,110.223642175,37.7396166142,1.33333333333,0.0
1906,8459-6103,0.12630529894,0.0287583961543,146.166134238,50.3194888687,843.450479252,46.7252396176,1.44,0.0
1907,8483-6103,1.60689230149,0.264550493692,55.1118211372,-35.9424919639,197.683706075,182.108626202,1.17379679144,0.0
1908,8618-6103,81.9707543084,0.0408899903263,55.1118211372,36.5415335968,31.7492012786,17.9712460068,1.06666666667,0.0
1909,8317-6103,0.164355358357,0.0383156457928,109.924121458,-26.0583066601,205.770766778,50.9185303525,1.51851851852,0.0
1910,8261-6103,0.788641707348,0.0987815543099,98.841853087,-52.7156549035,594.848242824,140.774760386,1.24483775811,0.0
1911,8451-6103,0.796596303739,0.134005459581,33.546325929,-35.9424919639,443.290734834,150.958466457,1.21658986175,0.0
1912,8482-6103,0.139302300723,0.0580898909726,76.6773163453,-97.6437699205,126.697284348,67.0926517587,1.38,0.0
1913,8082-6103,1.19709748117,0.341890262658,52.7156550029,-8.38658142014,226.437699685,198.881789142,1.22361809045,0.0
1914,8143-6103,0.464649167491,0.123954481915,108.726038391,-180.910543085,425.01996806,213.258785947,1.43778801843,0.0
1915,8256-6103,0.331542076255,0.0513282056351,25.1597444592,-57.507987172,880.591054332,40.734824282,1.36764705882,0.0
1916,8249-6103,0.358498428146,0.116486503166,61.1022364727,13.178913788,294.728434511,200.379392976,1.22440087146,0.0
1917,8274-6103,0.523526877771,0.048508002451,58.107028805,-141.074281104,1483.82587863,59.6046325892,1.6875,0.0
1918,8258-6103,0.637819156905,0.231473740012,63.498402607,-107.228434457,1438.29872208,522.963258797,1.60606060606,0.0
1919,8244-6103,0.66673015974,0.0656557224397,45.5271566002,-260.283546282,729.333067109,25.1597444095,1.94444444444,0.0
1920,8440-6103,0.938474047183,0.268570808868,71.2859425433,-117.412140528,551.118210875,405.55111822,1.27753303965,0.0
1921,8453-6103,0.902083223179,0.0616569832743,83.865814748,-59.9041533063,1345.44728437,46.4257188509,1.68421052632,0.0
1922,8611-6103,0.623920488476,0.274838940247,94.6485623521,-45.5271565008,216.253993615,184.504792336,1.10756123536,0.0
1923,8131-6103,0.175219791735,0.0374856629668,-8.9856229537,-247.703674077,533.746006401,47.9233226848,1.96153846154,0.0
1924,8083-6103,0.469622809965,0.134189202216,135.982428168,-74.8801916452,455.271565505,239.317092657,1.32716049383,0.0
1925,8138-6103,0.298496952862,0.0992013689569,118.610223694,-57.507987172,267.172523967,194.089456873,1.28671328671,0.0
1926,8081-6103,0.750474141169,0.151353617422,62.3003195399,-35.9424919639,214.456869014,177.316293934,1.08147321429,0.0
1927,8452-6103,0.167453069114,0.0567355764996,55.1118211372,-21.5654951585,113.817891376,31.1501597451,1.15789473684,0.0
1928,8132-6103,3.21391899975,0.0110482546265,443.290734884,-61.1022363734,89.8562300339,17.3722044732,1.88421052632,0.0
1929,8133-6103,0.839376861505,0.188533246809,79.0734824795,-49.1214057022,1059.10543133,452.875399371,2.0,0.0
1930,8134-6103,2.2252908255,0.348710543011,47.9233227344,-22.7635782256,220.44728435,201.277955276,1.30559757943,0.0
1931,8137-6103,0.872935346609,0.203506134637,140.175718903,25.7587859927,546.92492014,298.921725246,1.52755905512,0.0
1932,8247-6103,0.469550701001,0.131662507742,126.996805164,-67.092651709,354.632587867,210.862619813,1.24962852897,0.0
1933,8626-6103,0.8020589224,0.258593878002,201.277955326,-85.0638977157,392.971246015,269.568690102,1.11976047904,0.0
1934,8135-6103,0.258697953422,0.0971456414274,46.1261981338,-80.8706069808,372.603833874,173.722044732,1.21739130435,0.0
1935,8250-6103,0.166598148381,0.0841542221283,76.0782748117,-16.4736421232,235.722843456,125.798722047,1.07364341085,0.0
1936,8612-6103,0.0965239577661,0.0380078124846,18.57028759,-52.7156549035,126.697284348,49.7204472854,1.21428571429,0.0
1937,8616-6103,1.59917439533,0.0730224922216,34.7444089961,-79.0734823802,974.041533568,91.054313101,1.54545454545,0.0
1938,8141-6103,0.608451952832,0.147528670196,121.006389829,-63.4984025076,396.565495216,231.529552721,1.25590551181,0.0
1939,8253-6103,0.0913464981327,0.0321353667212,18.57028759,-162.639776312,186.900958471,33.8458466461,1.68181818182,0.0
1940,8263-6103,0.399640356674,0.146146857977,85.0638978151,-77.2763577795,303.115015981,170.127795531,1.14576271186,0.0
1941,8448-6103,0.879677796072,0.184059871107,64.6964856741,-31.1501596954,311.501597451,216.853035149,1.21826280624,0.0
1942,8548-6103,2.01956891603,0.681479377533,47.6238019677,-16.77316289,203.67412141,190.495207672,1.17319098458,0.0
1943,8549-6103,0.778460636601,0.215060148842,45.5271566002,-41.9329072995,211.461661346,183.306709269,1.18337045286,0.0
1944,8465-6103,0.437175158826,0.135543313455,173.722044782,-61.1022363734,303.115015981,177.316293934,1.12778904665,0.0
1945,8552-6103,0.632442106077,0.042669655718,6.58945691884,-485.223642133,120.407348245,29.952076678,1.90993377483,0.0
1946,8325-6103,0.279269258389,0.067372099229,79.0734824795,-37.4400957978,304.612619815,102.436102239,1.265625,0.0
1947,8555-6103,0.113509987973,0.0113392429946,51.8170927026,-80.2715654473,78.4744408963,18.8698083071,1.48529411765,0.0
1948,8485-6103,0.788620070881,0.228458630561,113.817891426,-69.4888178432,280.351437706,206.070287544,1.14224137931,0.0
1949,8551-6103,0.282166793483,0.0252122703318,31.1501597948,-121.006389729,966.253993631,25.1597444095,1.6511627907,0.0
1950,8484-6103,0.322331682529,0.183944678828,62.3003195399,-41.9329072995,216.853035149,173.722044732,1.06907630522,0.0
1951,8447-6103,0.733181646709,0.0701083396126,78.474440946,-56.3099041049,1093.84984028,51.5175718861,1.49090909091,0.0
1952,8486-6103,0.0813197843187,0.0383635008596,69.4888179426,-19.1693290242,99.4408945709,46.1261980841,1.0,0.0
1953,8318-6103,0.368996167471,0.152357344229,77.8753994124,21.265974491,243.210862625,187.500000004,1.27272727273,0.0
1954,8466-6103,0.245109186431,0.075647353145,-4.79233221879,-67.092651709,192.891373806,87.4600638997,1.14285714286,0.0
1955,8554-6103,0.203259394561,0.0624872805315,274.960063953,11.9808307209,528.953674133,43.7300319498,1.96610169492,0.0
1956,8464-6103,0.801306704302,0.103331334705,64.6964856741,-64.6964855747,204.872204477,147.364217256,1.15922920892,0.0
1957,8320-6103,0.105418235115,0.0350880685819,81.4696486138,-53.3146964371,127.595846648,20.367412141,1.26086956522,0.0
1958,8312-6103,0.101940174342,0.0502766886344,52.7156550029,-7.18849835302,155.750798725,79.6725239634,1.125,0.0
1959,8550-6103,0.369764608764,0.180279072068,116.21405756,-28.7539935612,258.785942498,189.297124605,1.15607401448,0.0
1960,8335-6103,0.118241246073,0.0640274181506,176.417731683,-14.6765175225,143.170926521,38.6381789146,1.25,0.0
1961,8606-6103,0.367259553728,0.0700301331639,87.4600639494,47.3242812009,275.559105437,57.5079872217,1.31578947368,0.0
1962,7957-6103,0.927351438403,0.109867753067,140.175718903,-13.1789136886,437.300319498,119.808306712,1.38323353293,0.0
1963,8313-6103,1.71395268452,0.274234283532,23.9616613921,-7.18849835302,208.466453679,184.504792336,1.15868794326,0.0
1964,7962-6103,0.129596449029,0.0427201359534,95.2476038856,-152.156549474,194.089456873,60.5031948895,1.4347826087,0.0
1965,8330-6103,0.911032562406,0.214035437746,88.9576677833,-67.6916932425,371.705271574,229.73242812,1.23287671233,0.0
1966,8315-6103,0.822618737575,0.126039169897,114.117412193,-57.507987172,670.327476053,182.408146969,1.36746987952,0.0
1967,8604-6103,0.521463248353,0.202269490598,115.015974493,-41.9329072995,313.897763585,216.853035149,1.15603799186,0.0
1968,8603-6103,0.832064109653,0.210695787199,109.025559157,-41.3338657659,231.230031954,195.28753994,1.11111111111,0.0
1969,8655-6103,0.595924877939,0.101569231266,41.9329073988,-8.38658142014,231.529552721,138.678115019,1.16796875,0.0
1970,8623-6103,0.181468300169,0.0414728035931,-29.9520766283,-104.23322679,108.126996807,21.5654952081,1.36111111111,0.0
1971,8156-6103,0.0839423233009,0.0361381676249,54.5127796036,-152.755591008,133.586261984,68.2907348258,1.35164835165,0.0
1972,8567-6103,0.535415261441,0.113288290006,12.8793930212,-14.3769967557,268.370607035,169.229233231,1.15646258503,0.0
1973,8078-6103,0.578115085706,0.272017280365,115.015974493,-35.9424919639,231.230031954,182.108626202,1.1834625323,0.0
1974,8086-6103,0.106773361016,0.0423383257111,57.8075080382,16.4736422226,191.094249205,38.039137381,1.125,0.0
1975,8566-6103,2.95308679329,0.332947078823,50.3194888687,4.96880492023e-08,198.881789142,185.702875403,1.29297205758,0.0
1976,8155-6103,0.301159918189,0.0623537763871,50.9185304022,-30.8506389286,367.212460072,43.1309904163,1.42372881356,0.0
1977,8147-6103,0.407995485336,0.197016286151,65.8945687412,-92.2523961185,264.776357833,188.099041538,1.20840336134,0.0
1978,8146-6103,0.817761942879,0.183251818557,40.7348243317,-17.9712459571,204.872204477,179.712460068,1.1191904048,0.0
1979,8728-6103,0.510659577603,0.220246740038,70.6869010097,-40.7348242324,258.785942498,170.127795531,1.09937888199,0.0
1980,8145-6103,0.616917616526,0.280763767038,53.91373807,-29.9520766283,214.456869014,183.306709269,1.07041299932,0.0
1981,8149-6103,0.869126722606,0.222988520183,33.546325929,4.79233231816,203.67412141,178.514377001,1.25359477124,0.0
1982,8713-6103,0.144962799405,0.0504587428867,84.7643770483,-104.23322679,221.34584665,32.0487220454,1.66,0.0
1983,8726-6103,0.320038659725,0.0664206197822,29.3530351941,-81.4696485144,280.950479239,52.1166134197,1.6,0.0
1984,8719-6103,0.556370876622,0.296474432222,129.392971299,-64.6964855747,259.984025565,197.683706075,1.1841308298,0.0
1985,8461-6103,0.534689313931,0.250142398679,105.131789189,-47.6238018683,253.993610229,184.804313103,1.14267352185,0.0
1986,8718-6103,0.222541537672,0.0771649753976,159.94408951,-56.6094248717,200.678913742,53.9137380203,1.275,0.0
1987,8725-6103,0.112181031922,0.061542229123,38.3386581975,-160.842651711,138.977635786,59.3051118224,1.18181818182,0.0
1988,8458-6103,0.119788849838,0.0492951102192,117.711661394,-82.6677315815,163.538338662,73.6821086278,1.39285714286,0.0
1989,10001-6103,0.49462826106,0.129333505658,81.4696486138,1.19808311681,322.284345055,140.175718853,1.25603864734,0.0
1990,8456-6103,0.429821119597,0.104162156326,44.9281150666,-51.5175718364,356.429712468,115.615015977,1.39743589744,0.0
1991,8715-6103,0.4194305346,0.10791456541,52.7156550029,-32.3482427625,271.964856236,188.099041538,1.14117647059,0.0
1992,8455-6103,0.269794951097,0.0352004758667,64.6964856741,-404.952076636,245.607028759,33.5463258793,1.8763326226,0.0
1993,8568-6103,0.678567319565,0.257386511802,126.996805164,-85.0638977157,261.182108632,209.664536746,1.17021276596,0.0
1994,8462-6103,0.926527068071,0.166101988572,174.920127849,22.7635783249,809.305111839,223.442492018,1.71122994652,0.0
1995,8255-6103,0.0952374616861,0.0521851735643,243.210862675,48.522364268,143.170926521,74.2811501614,1.29149797571,0.0
1996,8449-6103,0.693194657492,0.155816903696,152.755591107,-141.37380187,518.170926529,198.881789142,1.42528735632,0.0
1997,8338-6103,0.305647069941,0.136144841054,93.450479285,-71.8849839774,268.370607035,187.799520771,1.20634920635,0.0
1998,8262-6103,0.347878553211,0.116089176629,-16.77316289,-200.079872159,289.037539942,129.392971249,1.25490196078,0.0
1999,8450-6103,0.409950775505,0.148628491626,155.750798775,-82.6677315815,321.086261988,200.079872209,1.1351981352,0.0
2000,8454-6103,0.189927709592,0.0742448344762,-48.8218849354,-235.123801872,209.365015979,43.4305111831,1.57352941176,0.0
2001,8716-6103,0.223174347665,0.106308851767,175.818690149,-129.992012733,319.888178921,143.769968054,1.16863905325,0.0
2002,8717-6103,0.86423939531,0.202046199559,134.185303567,22.7635783249,116.214057511,59.9041533559,1.9421686747,0.0
2003,8239-6103,0.128280617896,0.0449284393836,27.5559105934,-62.3003194405,177.316293934,27.5559105437,1.42105263158,0.0
2004,8724-6103,1.20366337679,0.232930997035,53.91373807,14.3769968551,197.683706075,178.514377001,1.16421052632,0.0
2005,8714-6103,1.04676388802,0.00732040335224,113.817891426,-38.3386580981,479.233226848,5.99041533559,1.61904761905,0.0
2006,8711-6103,0.773614061325,0.147393558603,28.7539936605,-4.79233221879,206.070287544,173.722044732,1.2009184845,0.0
2007,8241-6103,0.0866238065703,0.0109519873832,52.7156550029,-97.6437699205,183.905750803,18.5702875403,1.60465116279,0.0
2008,8712-6103,2.79924620535,0.182620575166,116.21405756,-23.6621405259,238.418530357,201.577476043,1.3247734139,0.0
2009,8720-6103,1.51360403947,0.278475755311,73.0830671439,-17.9712459571,210.862619813,192.891373806,1.15538608198,0.0
2010,8592-6103,0.151018343045,0.0205445063258,34.1453674626,-92.2523961185,183.905750803,19.1693290739,1.38888888889,0.0
2011,8949-6103,0.12825151976,0.0406464899534,173.722044782,-304.912140532,223.742012784,62.599840257,1.33333333333,0.0
2012,8934-6103,5.16142546897,0.0400154620261,-21.5654951585,-79.6725239137,94.6485623024,18.5702875403,1.39130434783,0.0
2013,8333-6103,,,,,,,,0.0
2014,8547-6103,0.535450063146,0.194431819352,94.6485623521,-49.1214057022,220.44728435,188.099041538,1.21906507791,0.0
2015,8595-6103,0.833743343642,0.228065433739,104.233226889,-33.5463258296,232.428115021,194.089456873,1.16928571429,0.0
2016,8987-6103,1.74803504321,0.205749024786,32.3482428619,-1.19808301743,208.466453679,186.900958471,1.21770917953,0.0
2017,8942-6103,2.09467064684,0.207139631878,49.1214058016,-37.140575031,216.853035149,194.089456873,1.2004069176,0.0
2018,8943-6103,1.58125270879,0.275204430647,50.3194888687,-34.7444088968,209.664536746,184.504792336,1.16939252336,0.0
2019,8948-6103,0.571861585666,0.0858396460562,25.1597444592,-70.6869009103,334.265175726,150.958466457,1.18505338078,0.0
2020,8939-6103,0.111025746498,0.0460664658042,81.170127847,-35.6429711971,124.900159747,23.063099042,1.36170212766,0.0
2021,8946-6103,2.8755468778,0.245161830045,41.0343450985,-34.7444088968,198.881789142,178.514377001,1.24509803922,0.0
2022,8947-6103,0.769379733901,0.191828459104,64.0974441405,-108.426517525,222.244408951,173.722044732,1.21286549708,0.0
2023,8980-6103,0.339404966426,0.0796849884011,164.736421779,48.2228435012,370.806709273,135.682907351,1.5,0.0
2024,8597-6103,0.456829586426,0.165413609525,75.4792332782,-64.6964855747,250.099840261,191.693290739,1.09587628866,0.0
2025,8950-6103,0.0830070793915,0.0121244819049,49.1214058016,-64.0974440412,55.1118210875,23.3626198088,1.10526315789,0.0
2026,8931-6103,0.588124383382,0.0631781766879,25.1597444592,-95.8466453198,487.619808317,88.6581469668,1.47540983607,0.0
2027,9029-6103,0.241275342476,0.0644496278383,44.9281150666,-23.3626197591,213.258785947,108.426517574,1.18446601942,0.0
2028,9042-6103,0.534216231418,0.129925055996,165.335463312,-131.789137333,995.007987242,156.349840259,1.47058823529,0.0
2029,9049-6103,0.766759610167,0.135268952911,61.1022364727,-7.18849835302,218.051118216,161.741214061,1.19860627178,0.0
2030,9002-6103,0.390922817342,0.138987253927,177.915335517,4.1932907846,313.298722052,193.49041534,1.16766467066,0.0
2031,8613-6103,0.563555420694,0.126736592677,139.277156602,25.1597444592,444.788338668,193.190894573,1.32575757576,0.0
2032,9041-6103,0.67175864038,0.0845284021601,88.9576677833,-186.601437654,941.094249222,86.8610223661,1.26923076923,0.0
2033,8553-6103,0.253100885507,0.0583032803677,41.6333866321,-48.5223641686,326.777156557,53.9137380203,1.16176470588,0.0
2034,7443-6104,0.49316319912,0.14591008165,52.7156550029,-70.6869009103,541.533546338,239.616613424,1.42136498516,0.0
2035,7495-6104,0.203801127575,0.0974636317452,81.4696486138,-23.6621405259,237.22044729,146.166134188,1.11111111111,0.0
2036,8341-6104,0.247530179789,0.13253120702,173.722044782,44.3290735331,324.680511189,185.702875403,1.23300970874,0.0
2037,8329-6104,3.29098609393,1.19645439012,113.817891426,23.9616613921,230.031948887,206.070287544,1.34892086331,0.0
2038,8319-6104,0.430398680217,0.0831135207168,97.0447284863,-14.9760382893,482.228434515,156.050319492,1.32173913043,0.0
2039,8243-6104,0.860844028572,0.0742386589547,235.722843505,-91.3538338181,673.023162954,113.817891376,1.60377358491,0.0
2040,8326-6104,0.101930992613,0.0523286574861,49.1214058016,-291.13418526,197.683706075,57.5079872217,1.46341463415,0.0
2041,8602-6104,0.562328456558,0.197509286066,55.4113419039,-41.0343449991,281.84904154,197.084664541,1.42857142857,0.0
2042,8615-6104,0.613100014975,0.220770755408,143.769968104,-41.9329072995,315.095846652,216.853035149,1.41767068273,0.0
2043,7991-6104,1.81450460623,0.173972127523,50.6190096355,-38.6381788649,360.623003203,229.73242812,1.41369047619,0.0
2044,7977-6104,0.517802268764,0.0620748173621,56.9089457378,-39.836261932,547.523961673,62.599840257,1.35606060606,0.0
2045,7975-6104,0.271948546218,0.103886104868,92.2523962178,-13.1789136886,293.530351444,209.664536746,1.22379603399,0.0
2046,7990-6104,1.61443838609,0.489736567031,77.8753994124,-3.59424915167,227.635782753,206.070287544,1.24122527122,0.0
2047,8459-6104,0.192290825152,0.0281001666764,51.5175719358,-41.6333865327,159.04552716,51.2180511193,1.26666666667,0.0
2048,8483-6104,0.119571776341,0.0755234275866,39.5367412646,-65.8945686418,352.236421733,132.98722045,2.0,0.0
2049,8618-6104,0.664674189347,0.15090438241,115.015974493,53.3146965365,509.185303525,179.712460068,1.34782608696,0.0
2050,8317-6104,0.585427640682,0.157483685584,64.6964856741,-35.9424919639,218.051118216,183.306709269,1.13571428571,0.0
2051,8451-6104,0.931134098615,0.222659963283,49.1214058016,-19.1693290242,712.859424936,317.492012786,1.4019138756,0.0
2052,8482-6104,0.67520691486,0.143180079027,128.494408998,-19.1693290242,451.377795537,178.514377001,1.36607142857,0.0
2053,8082-6104,0.631593700064,0.212418834816,130.591054366,-107.827475991,775.159744426,110.223642175,1.41818181818,0.0
2054,8143-6104,0.414005222942,0.110714643976,159.94408951,-103.035143723,387.87939298,202.476038343,1.37165775401,0.0
2055,8256-6104,0.505494540525,0.119066733071,44.3290735331,-28.1549520276,642.172523976,227.635782753,1.41085271318,0.0
2056,8249-6104,0.931414794898,0.286837121594,183.306709319,-106.329872157,413.638178923,230.031948887,1.45412844037,0.0
