Unnamed: 0,galaxy_id,is_AGN,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,lum_25,lum_75
2162,8595-6104,0.0,0.814811476481,0.182851058611,48.2228435012,-14.077475989,292.631789144,191.393769972,1.64102564103,-22.1076,-18.52145
2163,8987-6104,0.0,0.817695903313,0.30718774932,76.6773163453,-106.629392924,417.531948891,252.795527162,1.14509246088,-19.94455,-16.43965
2164,8942-6104,0.0,0.481529800133,0.116001029292,65.8945687412,-58.7060702391,358.226837069,161.741214061,1.19829424307,-19.5801,-15.959
2165,8943-6104,0.0,0.30419994332,0.0537833991147,50.3194888687,-149.76038334,576.277955284,67.0926517587,1.95384615385,-23.2272,-18.40555
2166,8948-6104,0.0,1.30161583337,0.0460486581494,-1.19808301743,-478.634185264,454.373003205,28.7539936109,1.84622144112,-23.1875,-18.7916
2167,8939-6104,0.0,0.354434066641,0.034385671268,61.1022364727,-76.6773162459,88.6581469668,18.2707667736,1.59708737864,-22.12165,-17.721
2168,8946-6104,0.0,0.612491015052,0.146924937732,189.297124654,-278.254792289,510.982428126,199.780351442,1.8625,-23.2865,-18.82645
2169,8947-6104,0.0,0.742947501879,0.117692446934,57.8075080382,-17.6717251903,577.775559118,105.431309906,1.75,-22.2562,-17.8045
2170,8945-6104,0.0,0.473562042011,0.159106029458,101.837060755,-64.6964855747,391.773162948,220.44728435,1.19294117647,-21.34325,-16.90625
2171,8980-6104,0.0,0.409454366683,0.126415776383,70.6869010097,-106.03035139,366.313897772,154.552715658,1.34210526316,-21.90735,-18.204
2172,8597-6104,0.0,0.590993693707,0.149983514048,51.5175719358,-62.3003194405,226.437699685,185.702875403,1.10651828299,-18.64035,-16.84385
2173,8950-6104,0.0,0.0843599055765,0.0565924907655,-56.0103833381,-103.933706023,112.020766776,65.8945686915,1.125,-19.6715,-15.0861
2174,8931-6104,0.0,0.216938913479,0.0823510426027,72.4840256104,-18.5702874907,251.597444095,131.789137383,1.08620689655,-18.44415,-14.93045
2175,9042-6104,0.0,0.501519643042,0.0293009025922,12.2803514877,-96.7452076202,337.559904161,38.3386581478,1.86,-22.62555,-18.26815
2176,9026-6104,0.0,0.665973368447,0.203986476254,134.185303567,-83.8658146486,372.603833874,246.805111826,1.29568106312,-21.36085,-16.84765
2177,9002-6104,0.0,0.424746412336,0.160007385191,135.383386634,88.6581470165,412.140575089,14.976038339,1.33333333333,-22.0337,-17.4016
2178,8613-6104,0.0,0.614830715626,0.188641143138,34.1453674626,-100.638977588,436.102236431,267.771565501,1.26940639269,-22.88715,-18.5904
2179,9041-6104,0.0,1.13025554109,0.206817287889,75.4792332782,-41.9329072995,248.003194894,198.881789142,1.23399558499,-21.26615,-19.20755
2180,8553-6104,0.0,0.670242555299,0.0885520121357,101.837060755,-44.3290734337,449.28115017,41.9329073492,1.5041322314,-21.6294,-16.71565
2181,7443-9101,0.0,0.958005891147,0.224819655772,76.6773163453,-23.9616612927,219.249201283,184.504792336,1.46702412869,-20.95065,-18.73545
2182,7495-9101,0.0,0.538723798838,0.149845586194,34.7444089961,-27.555910494,197.683706075,172.523961665,1.2,-18.1056,-16.6012
2183,7815-9101,0.0,0.264317244053,0.138591684281,95.8466454192,-47.0247603347,197.683706075,160.543130994,1.11946902655,-19.6363,-17.27455
2184,8341-9101,0.0,0.856129273266,0.177988986682,135.383386634,-49.1214057022,226.437699685,189.297124605,1.26946778711,-20.86095,-18.6532
2185,8319-9101,0.0,0.360538501033,0.150377404143,56.3099042043,-27.555910494,238.418530357,182.108626202,1.23706070288,-21.7272,-19.5868
2186,8243-9101,0.0,2.44656242039,0.152811928924,43.130990466,-56.3099041049,212.06070288,189.297124605,1.29522024367,-20.03255,-18.57665
2187,8439-9101,0.0,0.371924240918,0.0866662891665,71.8849840768,-20.9664536249,209.664536746,144.968051121,1.13587487781,-18.6538,-16.6004
2188,8326-9101,0.0,0.611007551749,0.338571469104,97.0447284863,-40.7348242324,867.412140594,524.760383398,1.96,-22.2903,-17.72245
2189,8602-9101,0.0,1.16857861633,0.339308404344,70.6869010097,-34.7444088968,216.853035149,190.495207672,1.1935483871,-18.6853,-16.67945
2190,8588-9101,0.0,0.367151617898,0.192994776366,160.543131044,-134.185303468,319.888178921,199.780351442,1.13636363636,-20.7877,-17.26055
2191,8615-9101,0.0,0.296777526253,0.175768936233,118.610223694,-77.875399313,265.674920134,191.693290739,1.13378684807,-20.63165,-17.30825
2192,7991-9101,0.0,0.195520909921,0.106665553979,90.4552716172,-40.7348242324,210.862619813,160.543130994,1.1499364676,-19.4066,-16.635
2193,7977-9101,0.0,0.378311143041,0.127193140723,20.6669329575,-103.334664489,271.964856236,180.910543135,1.26271186441,-21.0311,-17.2099
2194,7975-9101,0.0,0.335706329783,0.137668043984,88.6581470165,-74.2811501117,207.268370612,172.523961665,1.24441404469,-21.6109,-19.17285
2195,8459-9101,0.0,1.12504107518,0.164547147364,15.5750799222,-1.19808301743,200.079872209,179.712460068,1.22252010724,-18.1352,-16.76125
2196,8483-9101,0.0,0.298994750243,0.0661992097601,68.2907348755,-11.9808306215,328.873801924,119.508785945,1.18827160494,-20.81945,-16.2516
2197,8618-9101,0.0,0.144115102535,0.0652445444641,67.3921725751,4.79233231816,221.645367417,111.421725242,1.15878378378,-18.7602,-14.73885
2198,8317-9101,0.0,0.444666853094,0.145278278906,118.610223694,-63.4984025076,231.529552721,175.8186901,1.13344594595,-20.6932,-18.12635
2199,8261-9101,0.0,0.430541796158,0.0626742840716,123.402555963,-68.2907347761,495.407348254,50.319488819,1.19259259259,-21.7026,-17.5226
2200,8451-9101,0.0,0.177986751758,0.0225054405732,83.5662939812,-42.531948833,108.726038341,17.9712460068,1.25757575758,-21.91265,-17.7026
2201,8482-9101,0.0,0.589043882955,0.106650121832,92.2523962178,-57.507987172,352.236421733,125.798722047,1.2967032967,-21.97805,-17.9789
2202,8082-9101,0.0,0.230490637749,0.0956799539316,41.9329073988,5.99041538528,199.480830675,156.948881793,1.14863387978,-18.0682,-15.8925
2203,8143-9101,0.0,0.364027413828,0.135868709155,106.629393023,-55.1118210378,243.210862625,184.504792336,1.15980024969,-19.9683,-16.64035
2204,8256-9101,0.0,0.159864510086,0.0339284328218,76.6773163453,-149.76038334,307.308306716,37.1405750807,1.34615384615,-21.91265,-17.7026
2205,8249-9101,0.0,0.270343312226,0.0896553689275,153.654153408,-87.46006385,318.98961662,179.712460068,1.41666666667,-20.97475,-17.61695
2206,8274-9101,0.0,0.0877027040802,0.0359985544508,84.4648562816,-37.7396165646,152.755591058,65.295527158,1.29850746269,-21.91265,-17.7026
2207,8259-9101,0.0,1.93333394095,0.264033359414,41.9329073988,-7.18849835302,198.881789142,183.306709269,1.24419263456,-18.1535,-16.82645
2208,8244-9101,0.0,0.197929790847,0.10702601329,94.6485623521,-57.507987172,239.616613424,161.741214061,1.10287241149,-21.92855,-18.9295
2209,8257-9101,0.0,0.539448849623,0.221941654219,110.223642225,-67.092651709,226.437699685,186.900958471,1.14568965517,-19.2437,-16.59505
2210,8440-9101,0.0,0.340289908553,0.0858307537442,155.750798775,-146.166134139,438.498402565,132.98722045,1.40199335548,-22.8328,-17.1555
2211,8453-9101,0.0,0.982528008487,0.138256123538,75.4792332782,-82.6677315815,203.67412141,167.731629397,1.13604060914,-18.9654,-16.57915
2212,8611-9101,0.0,0.193352999368,0.106323124781,82.6677316809,-50.3194887693,230.031948887,135.383386584,1.10118043845,-20.5463,-17.18815
2213,8131-9101,0.0,2.09933935014,0.22250867933,59.9041534056,13.178913788,234.824281155,198.881789142,1.35694050992,-21.43985,-20.72125
2214,8138-9101,0.0,0.157670897965,0.0910898614267,104.233226889,-95.8466453198,239.616613424,166.53354633,1.22128683103,-21.73805,-18.8861
2215,8452-9101,0.0,0.212197165425,0.0464284656664,9.88418535342,-51.8170926032,116.813099044,17.9712460068,1.31818181818,-22.54885,-18.25525
2216,8132-9101,0.0,0.468750067565,0.151775745576,110.223642225,-55.1118210378,227.635782753,191.693290739,1.14879227053,-19.79055,-16.59595
2217,8134-9101,0.0,0.128135104492,0.0393475217424,122.503993663,-45.8266772676,196.186102241,19.1693290739,1.72058823529,-22.7848,-18.45475
2218,8137-9101,0.0,0.140755121608,0.0396423185016,198.282747658,15.874600689,283.346645374,40.1357827485,1.89772727273,-23.29525,-19.0218
2219,8247-9101,0.0,0.579970371985,0.296635805413,46.7252396673,-47.9233226351,216.853035149,189.297124605,1.11423771525,-20.92035,-18.945
2220,8140-9101,0.0,0.319175573542,0.10169327347,75.4792332782,-14.3769967557,215.654952081,180.910543135,1.15052041633,-19.08895,-16.97435
2221,8626-9101,0.0,0.237622032103,0.138198387382,58.7060703385,-35.3434504303,236.621405756,167.132587863,1.07508532423,-20.35995,-17.80625
2222,8135-9101,0.0,0.249532719542,0.066996541165,106.629393023,-176.71725235,806.309904171,49.7204472854,1.6,-22.5552,-17.88145
2223,8250-9101,0.0,1.29226846292,0.145868432566,151.55750804,-68.8897763096,513.977635794,177.915335467,1.54978354978,-21.7906,-17.42955
2224,8612-9101,0.0,1.03770267915,0.164537385088,91.0543131507,7.1884984524,221.645367417,183.306709269,1.15677179963,-20.7277,-18.97745
2225,8141-9101,0.0,0.1149454938,0.0307027132454,53.0151757697,-67.6916932425,161.441693294,30.8506389783,1.31666666667,-22.2717,-18.1741
2226,8253-9101,0.0,0.752006926766,0.155046414139,115.015974493,-11.9808306215,460.063897774,166.53354633,1.27797833935,-21.46555,-17.18315
2227,8263-9101,0.0,0.211414595307,0.092192944379,64.6964856741,-27.555910494,212.360223647,141.37380192,1.20714285714,-18.4077,-15.8737
2228,8254-9101,0.0,0.543388045896,0.13515728528,115.015974493,-76.0782747124,369.009584673,174.321086266,1.26619964974,-21.4692,-17.24735
2229,8448-9101,0.0,0.263121965091,0.152795897392,47.9233227344,-21.5654951585,228.83386582,162.939297128,1.14921875,-21.3335,-19.11395
2230,8548-9101,0.0,0.0802533014468,0.0325025159421,-5.69089451913,-56.9089456385,78.1749201295,30.8506389783,1.275,-22.4388,-17.9125
2231,8549-9101,0.0,1.05459657708,0.173745163381,104.233226889,2.39616618393,474.440894579,161.741214061,1.29292929293,-22.4735,-18.87185
2232,8325-9101,0.0,0.360152451326,0.104005285103,94.6485623521,-121.006389729,434.904153364,137.779552719,1.28571428571,-21.4709,-17.7571
2233,8481-9101,0.0,0.687165086392,0.085698880736,101.837060755,-25.1597443598,509.185303525,119.808306712,1.20183486239,-21.4386,-17.52695
2234,8555-9101,0.0,0.128304436863,0.0599084519795,235.423322739,-18.2707667239,131.789137383,56.9089456881,1.20833333333,-22.1146,-17.9855
2235,8485-9101,0.0,0.327525639615,0.0516325210826,35.9424920633,-132.0886581,591.55351439,65.5950479248,1.59615384615,-22.9762,-18.7297
2236,8551-9101,0.0,0.664709594056,0.152186311938,50.3194888687,-25.1597443598,210.862619813,168.929712464,1.18286445013,-19.3796,-16.54065
2237,8484-9101,0.0,0.119115203506,0.0157224818848,136.581469701,-5.99041528591,97.0447284366,16.7731629397,1.49462365591,-22.51005,-18.01865
2238,8447-9101,0.0,0.486695542858,0.157075441414,75.4792332782,-124.301118164,379.49281151,182.108626202,1.30165289256,-21.5128,-17.1718
2239,8486-9101,0.0,0.33475076798,0.11174579951,61.7012780063,-25.1597443598,232.428115021,170.127795531,1.10810810811,-18.2976,-15.7479
2240,8318-9101,0.0,2.72898264032,0.545691282051,91.0543131507,1.19808311681,198.881789142,185.702875403,1.21015180266,-20.19555,-18.4609
2241,8466-9101,0.0,0.432067058766,0.184733813591,73.0830671439,-50.3194887693,207.268370612,173.722044732,1.12546125461,-18.86805,-16.63525
2242,8554-9101,0.0,0.61651368089,0.270222087998,56.3099042043,-25.1597443598,209.664536746,182.108626202,1.14135759272,-18.91235,-16.72445
2243,8464-9101,0.0,0.428686750174,0.085225315053,108.126996857,-93.7499999524,459.165335473,45.2276357837,1.9609929078,-22.86435,-18.6674
2244,8320-9101,0.0,2.29796267536,0.281374283098,103.035143822,-11.9808306215,273.162939303,203.67412141,1.33512064343,-20.3142,-18.70165
2245,8312-9101,0.0,0.177162302517,0.068475833809,157.547923376,-129.392971199,340.255591062,86.8610223661,1.36842105263,-21.69465,-17.56145
2246,8550-9101,0.0,0.176533281903,0.100743845784,89.8562300836,5.09185308494,199.780351442,142.571884987,1.23722627737,-18.73095,-15.48845
2247,8335-9101,0.0,0.260352188475,0.0326290225551,71.2859425433,-80.2715654473,362.420127803,31.7492012786,1.4776119403,-22.92785,-18.6877
2248,8606-9101,0.0,0.270054490946,0.0701753622332,17.9712460565,-71.8849839774,141.972843454,43.1309904163,1.44186046512,-22.85035,-18.46915
2249,7957-9101,0.0,0.825462479139,0.200486582671,60.802715706,-41.9329072995,207.268370612,182.108626202,1.13834422658,-18.8059,-16.96745
2250,8313-9101,0.0,0.408449943912,0.198800015102,125.798722097,-69.78833861,237.22044729,177.316293934,1.12994071146,-21.48185,-18.67045
2251,7962-9101,0.0,0.606478420877,0.101643254518,82.6677316809,-70.6869009103,418.130990424,149.161341856,1.49315068493,-22.56225,-19.64235
2252,8330-9101,0.0,0.478379448569,0.228171632713,75.4792332782,-53.9137379707,225.239616618,182.108626202,1.11279229711,-20.8964,-18.6331
2253,8315-9101,0.0,0.432264535883,0.109146581026,130.591054366,-47.9233226351,354.632587867,116.214057511,1.23383084577,-21.336,-18.1871
2254,8604-9101,0.0,0.0857387289688,0.0180000601219,18.8698083568,-138.977635736,108.726038341,17.0726837064,1.26315789474,-21.0625,-16.69025
2255,8332-9101,0.0,0.259299329864,0.145021218798,69.4888179426,-22.7635782256,214.456869014,164.137380195,1.09461077844,-20.2773,-17.94845
2256,7992-9101,0.0,1.04801235482,0.160600236492,53.91373807,-17.9712459571,209.664536746,183.306709269,1.17433628319,-18.1695,-16.34065
2257,8603-9101,0.0,0.0916555647619,0.0344973009432,73.6821086775,-43.7300319001,147.364217256,48.5223642183,1.31578947368,-21.03745,-16.71515
2258,8601-9101,0.0,0.292942117732,0.121765502551,88.6581470165,-87.46006385,228.83386582,162.939297128,1.16590563166,-18.9183,-15.437
2259,7960-9101,0.0,0.324922693629,0.135068184503,49.1214058016,-35.9424919639,222.843450484,178.514377001,1.0943877551,-18.5817,-16.1785
2260,8655-9101,0.0,0.584410603932,0.0609762614769,31.1501597948,-94.9480830195,567.591853048,37.4400958475,1.18421052632,-22.30445,-18.3628
2261,8623-9101,0.0,0.205796172315,0.0852349490813,53.91373807,4.79233231816,197.683706075,148.562300323,1.15613825983,-17.92745,-15.5282
2262,8567-9101,0.0,0.67867715688,0.162116784138,17.9712460565,7.1884984524,203.67412141,174.920127799,1.08305921053,-17.99645,-16.1314
2263,8077-9101,0.0,0.320572440701,0.121367507938,131.789137433,-73.6821085781,275.559105437,182.108626202,1.26160337553,-19.946,-16.8044
2264,8078-9101,0.0,2.21862725979,0.315591720584,65.8945687412,-40.7348242324,210.862619813,190.495207672,1.19772879092,-19.1002,-17.25615
2265,8086-9101,0.0,0.168298573952,0.0877365403642,137.779552768,-39.2372203985,273.162939303,165.634984029,1.21792260692,-21.69525,-18.1787
2266,8155-9101,0.0,0.082803557508,0.0135486163216,43.130990466,-77.875399313,108.126996807,18.5702875403,1.5,-22.81045,-17.5678
2267,8147-9101,0.0,0.340359562287,0.166206241035,77.8753994124,-56.6094248717,216.853035149,168.929712464,1.13957399103,-20.08265,-17.52645
2268,8146-9101,0.0,0.823906372861,0.234617624144,31.1501597948,-2.39616608455,196.485623007,176.118210866,1.11209876543,-18.72995,-17.4174
2269,8728-9101,0.0,0.520360297157,0.143579986484,46.7252396673,-50.3194887693,207.268370612,180.910543135,1.10412573674,-17.6162,-15.45265
2270,8145-9101,0.0,0.279730548076,0.133103339256,69.4888179426,-61.1022363734,256.389776363,164.137380195,1.11223203026,-19.85485,-16.6672
2271,8149-9101,0.0,0.661397267815,0.148728176371,15.5750799222,-17.9712459571,198.881789142,166.53354633,1.08829787234,-18.1239,-15.9663
2272,8713-9101,0.0,0.220428822135,0.0509299511054,103.035143822,-40.7348242324,349.840255599,64.6964856244,1.38202247191,-21.77545,-17.4222
2273,8084-9101,0.0,0.340945088477,0.0988141828844,27.5559105934,-27.555910494,210.862619813,142.871405754,1.11450381679,-18.34935,-15.5168
2274,8726-9101,0.0,0.451742170331,0.068764409374,179.712460118,69.4888179426,121.605431313,27.5559105437,1.25531914894,-21.9622,-17.3339
2275,8461-9101,0.0,0.101715722079,0.0467828029754,177.915335517,-18.5702874907,115.615015977,34.7444089464,1.26506024096,-22.1008,-17.74755
2276,8718-9101,0.0,0.354643081254,0.186995101908,44.3290735331,-44.3290734337,273.162939303,191.693290739,1.12897822446,-20.48235,-18.09945
2277,8721-9101,0.0,0.172088492309,0.076493577737,48.522364268,-61.1022363734,197.683706075,95.5471246027,1.14919354839,-18.6616,-16.0063
2278,8458-9101,0.0,0.0663563482936,0.0663563482936,-3.59424915167,-3.59424915167,73.0830670942,73.0830670942,2.0,-22.7691,-19.0847
2279,10001-9101,0.0,0.800152547193,0.23150843966,59.9041534056,-16.77316289,214.456869014,188.099041538,1.10099889012,-19.6753,-17.764
2280,8456-9101,0.0,0.261838683825,0.126537318559,87.4600639494,-16.77316289,225.239616618,164.137380195,1.18778625954,-19.6938,-17.3728
2281,8715-9101,0.0,0.33826938105,0.145221182235,112.619808359,-32.3482427625,244.408945692,180.910543135,1.12590448625,-21.20275,-18.251
2282,8455-9101,0.0,3.32101185845,0.316247616347,124.60063903,-37.140575031,248.003194894,214.456869014,1.32210998878,-19.7632,-18.07355
2283,8568-9101,0.0,0.64894171833,0.15461184146,95.8466454192,-128.194888132,357.028754001,212.659744414,1.22395209581,-21.7088,-17.94355
2284,8462-9101,0.0,0.795954092082,0.165523230152,122.204472896,10.7827476538,267.172523967,209.964057513,1.16862745098,-19.24505,-16.67015
2285,8255-9101,0.0,0.214957333315,0.0527581201158,41.0343450985,-59.9041533063,228.83386582,47.623801918,1.27173913043,-21.8866,-17.69495
2286,8449-9101,0.0,0.140617430696,0.0685967203276,55.7108626707,-20.3674120913,224.940095852,93.4504792353,1.13422818792,-17.6392,-15.01365
2287,8338-9101,0.0,0.224365184782,0.106222495669,49.1214058016,-43.1309903666,222.843450484,160.543130994,1.08016304348,-17.69215,-15.31825
2288,8450-9101,0.0,0.24757193858,0.141106709326,69.4888179426,-27.555910494,210.862619813,159.345047927,1.1175,-19.65615,-17.4376
2289,8454-9101,0.0,0.172547396677,0.0598512496614,44.3290735331,-132.9872204,185.702875403,76.6773162956,1.31221719457,-22.9911,-19.2515
2290,8716-9101,0.0,0.372361461386,0.144503031764,183.306709319,-106.629392924,319.888178921,194.688498407,1.23144104803,-20.69785,-16.13675
2291,8717-9101,0.0,0.308294971573,0.161097129437,98.2428115534,-41.9329072995,258.785942498,178.514377001,1.11571334648,-21.63925,-18.66
2292,8239-9101,0.0,0.519845571448,0.238241200489,81.7691693805,-52.7156549035,219.249201283,182.108626202,1.17536534447,-19.8992,-17.55265
2293,8724-9101,0.0,0.477940786795,0.129094956365,75.4792332782,-28.7539935612,215.654952081,176.118210866,1.1673040153,-18.9447,-17.19175
2294,8714-9101,0.0,0.16295550201,0.0706953444205,148.861821139,-103.334664489,306.709265182,116.214057511,1.41428571429,-20.75575,-16.07965
2295,8711-9101,0.0,0.315777502862,0.0689662115215,51.5175719358,-61.1022363734,379.792332277,37.1405750807,1.39726027397,-20.3428,-15.9227
2296,8241-9101,0.0,0.28130609925,0.106908300068,112.919329126,-80.8706069808,393.570287549,178.214856234,1.19038461538,-21.3757,-18.04145
2297,8712-9101,0.0,1.05095265456,0.131936611586,63.498402607,-31.4496804622,216.853035149,178.514377001,1.23536585366,-18.87995,-17.07285
2298,8720-9101,0.0,0.0971668236356,0.0183340030361,26.3578275263,-240.215654908,307.308306716,36.5415335471,1.93913043478,-22.55095,-18.15895
2299,8592-9101,0.0,0.290523631791,0.187197974603,106.329872256,-82.6677315815,239.616613424,184.504792336,1.11382113821,-20.6488,-17.8474
2300,8949-9101,0.0,0.0540507910283,0.00751723074501,52.7156550029,-102.436102189,100.638977638,16.7731629397,1.15,-18.129,-14.3622
2301,8952-9101,0.0,0.447864187607,0.125482769568,155.750798775,-97.3442491537,343.849840263,189.297124605,1.1814159292,-21.26305,-16.3228
2302,8600-9101,0.0,0.116505664421,0.0492772762444,40.1357827982,-51.5175718364,137.480031952,53.01517572,1.40372670807,-23.45475,-19.1677
2303,8934-9101,0.0,0.0753201681123,0.0336547491542,82.9672524477,-82.6677315815,138.079073485,57.5079872217,1.36363636364,-18.28645,-15.00775
2304,8333-9101,0.0,0.0834062122745,0.0439153040965,94.3490415853,-28.1549520276,118.310702878,53.9137380203,1.27142857143,-22.7267,-18.26545
2305,8547-9101,0.0,0.100012537601,0.0599356143544,110.223642225,-53.0151756703,141.37380192,82.967252398,1.1,-22.3998,-17.9988
2306,8595-9101,0.0,0.230158192459,0.0495314287164,165.035942545,-120.407348196,1009.98402558,73.6821086278,1.89285714286,-22.21975,-18.20775
2307,8987-9101,0.0,1.24069620851,0.211788880045,50.3194888687,-40.7348242324,197.683706075,178.514377001,1.19388516033,-17.9728,-16.29255
2308,8942-9101,0.0,1.25154729684,0.246928922904,51.5175719358,-52.7156549035,204.872204477,185.702875403,1.18265306122,-18.0055,-16.1999
2309,8948-9101,0.0,1.63219113556,0.303474090643,28.7539936605,8.38658151952,208.765974445,188.099041538,1.16719409283,-19.13285,-17.1736
2310,8939-9101,0.0,0.62605626764,0.0948507389437,69.4888179426,-37.7396165646,541.533546338,76.6773162956,1.34972677596,-22.29265,-18.02825
2311,8946-9101,0.0,1.15619303722,0.309238056393,79.0734824795,-25.7587858934,214.456869014,192.891373806,1.1724137931,-19.36095,-17.3729
2312,8947-9101,0.0,0.468892308507,0.176971933479,64.6964856741,-19.1693290242,242.012779558,174.920127799,1.15642775882,-21.8645,-19.43685
2313,8945-9101,0.0,0.73715364159,0.189322344086,110.523162991,-105.730830624,221.645367417,185.702875403,1.16292134831,-19.3801,-16.911
2314,8980-9101,0.0,0.551967269665,0.265071657774,109.025559157,-43.1309903666,239.616613424,195.28753994,1.13756236636,-20.4289,-17.18795
2315,8597-9101,0.0,0.945540152574,0.0731024857795,102.436102288,-65.2955271083,581.070287553,53.3146964868,1.33333333333,-22.8494,-18.5138
2316,8950-9101,0.0,0.211982418151,0.0547365853035,34.7444089961,-55.1118210378,257.587859431,70.68690096,1.20261437908,-18.43655,-15.37515
2317,8931-9101,0.0,0.46141531349,0.105577285922,62.3003195399,-26.3578274269,422.923322693,134.784345051,1.19551282051,-19.6535,-15.95295
2318,9029-9101,0.0,0.483205620686,0.153130409443,94.3490415853,-87.46006385,405.850638986,221.34584665,1.07142857143,-21.45045,-17.0541
2319,9042-9101,0.0,0.321396847592,0.155693579961,144.968051171,-82.6677315815,298.322683713,195.28753994,1.1768650461,-22.3339,-19.3278
2320,9002-9101,0.0,0.139349035388,0.0288397897652,71.8849840768,-62.3003194405,88.9576677336,20.367412141,1.45882352941,-21.9456,-17.6472
2321,9041-9101,0.0,0.341318299753,0.160799133982,64.6964856741,-160.543130944,290.23562301,183.306709269,1.18026315789,-21.009,-17.4388
2322,7443-9102,0.0,0.103925780623,0.0229221435474,20.3674121907,-61.1022363734,129.392971249,25.1597444095,1.4674556213,-22.62295,-18.32355
2323,7495-9102,0.0,0.264262437025,0.0913248113277,94.3490415853,-12.5798721551,266.873003201,146.765175722,1.2984496124,-20.1185,-16.22595
2324,7815-9102,0.0,0.530987659613,0.190688094939,51.5175719358,-55.1118210378,230.031948887,189.297124605,1.27578947368,-18.9635,-17.18605
2325,8341-9102,0.0,0.327521271161,0.171351166783,80.2715655466,-56.9089456385,232.428115021,188.099041538,1.08182683159,-19.1419,-16.659
2326,8329-9102,0.0,0.494532546528,0.15524426275,82.6677316809,-38.3386580981,222.843450484,188.099041538,1.25296442688,-18.05445,-15.0863
2327,8319-9102,0.0,0.0887590879975,0.0112946691543,-11.9808306215,-79.0734823802,109.025559108,16.7731629397,1.4380952381,-22.91435,-18.57785
2328,8243-9102,0.0,0.418772361232,0.095455513741,121.006389829,-39.5367411652,444.189297134,166.833067096,1.35645933014,-22.93525,-19.2315
2329,8439-9102,0.0,2.8983169176,0.155236885592,53.91373807,-23.9616612927,207.268370612,190.495207672,1.28680851064,-18.70845,-17.5302
2330,8326-9102,0.0,0.268329297161,0.144195368798,129.392971299,-64.9960063415,266.273961667,183.306709269,1.25420673077,-22.25265,-19.2843
2331,8602-9102,0.0,0.575444978116,0.0576049390159,105.431309956,-15.5750798229,388.178913746,89.2571885004,1.29090909091,-20.65895,-16.401
2332,8588-9102,0.0,0.504582978844,0.219048602056,37.1405751304,-3.59424915167,209.664536746,178.514377001,1.11167048055,-20.3079,-18.06845
2333,8615-9102,0.0,0.343465761699,0.177336331675,100.638977688,-99.4408945212,232.428115021,177.316293934,1.1704966642,-20.64815,-17.91795
2334,7991-9102,0.0,0.127660577883,0.0265365328769,111.421725292,-32.3482427625,117.412140578,22.4640575085,1.3,-22.6155,-18.1277
2335,7977-9102,0.0,0.397242005497,0.143344918871,87.4600639494,-173.123003149,277.955271572,192.891373806,1.23329558324,-21.40045,-18.65935
2336,7975-9102,0.0,0.869654014398,0.170528028388,111.421725292,-55.1118210378,222.843450484,190.495207672,1.26587637595,-19.62995,-16.8744
2337,7990-9102,0.0,0.388691783629,0.155548994411,52.7156550029,-33.5463258296,280.650958473,164.736421729,1.26886792453,-19.9985,-16.16615
2338,8459-9102,0.0,2.49283133663,0.295887099169,31.1501597948,4.96880492023e-08,207.268370612,192.891373806,1.23311897106,-18.0276,-16.52885
2339,8483-9102,0.0,0.843706092914,0.187935610758,88.3586262497,-59.9041533063,221.645367417,189.297124605,1.21448467967,-18.96785,-17.00965
2340,8618-9102,0.0,0.427968063912,0.130288253989,79.0734824795,-74.2811501117,247.703674127,194.089456873,1.16408668731,-19.9744,-17.2512
2341,8317-9102,0.0,0.576370368387,0.200290481813,25.1597444592,-19.1693290242,209.664536746,183.306709269,1.12590127565,-18.6386,-16.77985
2342,8261-9102,0.0,0.582227023475,0.154153619808,80.8706070802,-61.1022363734,225.239616618,185.702875403,1.14910536779,-18.595,-16.49585
2343,8451-9102,0.0,1.73067691124,0.226620933847,68.2907348755,-29.9520766283,213.258785947,186.900958471,1.27146814404,-18.48235,-16.73165
2344,8482-9102,0.0,0.211706395809,0.0687508382442,136.581469701,-112.619808259,329.472843458,97.0447284366,1.39534883721,-21.05365,-17.1867
2345,8082-9102,0.0,0.494966953131,0.143420569099,164.137380245,-44.9281149673,331.869009592,225.239616618,1.25200642055,-20.87165,-17.97835
2346,8143-9102,0.0,0.32881782861,0.146701782843,119.808306762,-72.484025511,230.031948887,185.702875403,1.21292083712,-20.02275,-17.7229
2347,8256-9102,0.0,0.730919005316,0.118520636234,37.1405751304,8.38658151952,240.814696491,204.872204477,1.21849710983,-20.87735,-19.7313
2348,8249-9102,0.0,0.120262805142,0.0292706105906,67.9912141087,-166.53354628,189.896166138,26.3578274766,1.28333333333,-21.84225,-17.33905
2349,8274-9102,0.0,0.882044732506,0.140633791931,37.1405751304,13.178913788,242.012779558,208.466453679,1.20794263651,-20.87735,-19.7313
2350,8258-9102,0.0,0.344951672319,0.00869301056146,124.001597496,-14.077475989,685.603035159,20.0678913742,1.5,-26.8509,-22.6884
2351,8252-9102,0.0,4.26405997637,0.193173561985,51.5175719358,-43.1309903666,248.003194894,207.268370612,1.33763945978,-21.0932,-19.5783
2352,8259-9102,0.0,0.224015544936,0.118711253755,110.223642225,-34.7444088968,246.805111826,159.345047927,1.16249105225,-22.0087,-19.11625
