,galaxy_id,is_AGN,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss
232,8725-12702,0.0,5.59418371469,5.59418371469,12.3667517088,12.3667517088,200.229632592,200.229632592,1.12980769231
233,8458-12702,0.0,1.71960505174,1.71960505174,-14.1638606845,-14.1638606845,203.699956085,203.699956085,1.14824797844
234,10001-12702,0.0,0.871192856829,0.871192856829,5.22938813091,5.22938813091,215.841388477,215.841388477,1.11096938776
235,8456-12702,0.0,2.03269466096,2.03269466096,8.82585945331,8.82585945331,221.124912303,221.124912303,1.20134550697
236,8715-12702,0.0,0.130500535754,0.130500535754,55.1639117053,55.1639117053,654.465898056,654.465898056,1.91304347826
237,8568-12702,0.0,1.5713523469,1.5713523469,6.7895305019,6.7895305019,228.268235395,228.268235395,1.20603674541
238,8462-12702,0.0,0.66490091145,0.66490091145,-6.75224568464,-6.75224568464,220.541841578,220.541841578,1.18206278027
239,8255-12702,0.0,0.315696582511,0.315696582511,16.8857817921,16.8857817921,229.070666963,229.070666963,1.11959714645
240,8449-12702,0.0,1.42459301546,1.42459301546,17.7711054519,17.7711054519,224.161617914,224.161617914,1.10291858679
241,8338-12702,0.0,0.410241091866,0.410241091866,15.7790089549,15.7790089549,219.860988381,219.860988381,1.15106382979
242,8262-12702,0.0,0.551768603255,0.551768603255,25.0874463431,25.0874463431,200.482675999,200.482675999,1.1224137931
243,8450-12702,0.0,0.588082449337,0.588082449337,17.1130606749,17.1130606749,204.717449736,204.717449736,1.18130577736
244,8454-12702,0.0,0.930821843102,0.930821843102,21.6576009933,21.6576009933,250.670718695,250.670718695,1.20993494973
245,8716-12702,0.0,1.58139464906,1.58139464906,14.6249721876,14.6249721876,193.735604432,193.735604432,1.1
246,8717-12702,0.0,2.35428384389,2.35428384389,5.99041538528,5.99041538528,181.389776362,181.389776362,1.8
247,8239-12702,0.0,1.16124122733,1.16124122733,10.3143481568,10.3143481568,248.62294797,248.62294797,1.32712765957
248,8724-12702,0.0,1.26492562608,1.26492562608,18.8750631071,18.8750631071,168.414746935,168.414746935,1.27192982456
249,8714-12702,0.0,0.530968945133,0.530968945133,17.2463554612,17.2463554612,218.157127543,218.157127543,1.14186851211
250,8711-12702,0.0,0.748850505632,0.748850505632,5.63711907462,5.63711907462,222.636760125,222.636760125,1.14744232698
251,8712-12702,0.0,1.76670955844,1.76670955844,20.6752437446,20.6752437446,213.726849476,213.726849476,1.20699223085
252,8591-12702,0.0,0.782725192169,0.782725192169,-8.06010951864,-8.06010951864,223.897029595,223.897029595,1.13848117422
253,8592-12702,0.0,0.489615197054,0.489615197054,12.5206529502,12.5206529502,219.559397638,219.559397638,1.07868190989
254,8949-12702,0.0,11.5011677819,11.5011677819,-22.3027770459,-22.3027770459,93.2661587634,93.2661587634,1.38461538462
255,8600-12702,0.0,0.530331625299,0.530331625299,13.6224720848,13.6224720848,240.300382916,240.300382916,1.18312655087
256,8934-12702,0.0,0.804647391115,0.804647391115,-5.22084862989,-5.22084862989,400.401801947,400.401801947,1.15166949632
257,8333-12702,0.0,1.20624442235,1.20624442235,-7.3713915646,-7.3713915646,196.024414039,196.024414039,1.4203539823
258,8978-12702,0.0,0.95185020285,0.95185020285,-101.993414263,-101.993414263,347.967779862,347.967779862,1.6320754717
259,8979-12702,0.0,1.30943762143,1.30943762143,-10.5974325476,-10.5974325476,122.618199373,122.618199373,1.36690647482
260,8595-12702,0.0,0.706904528306,0.706904528306,4.45155829538,4.45155829538,238.529171273,238.529171273,1.15408970976
261,8987-12702,0.0,0.668567294028,0.668567294028,22.513422457,22.513422457,219.343085446,219.343085446,1.14459049545
262,8942-12702,0.0,0.474643617447,0.474643617447,31.5038492109,31.5038492109,223.716521655,223.716521655,1.1445035461
263,8943-12702,0.0,0.773640963165,0.773640963165,23.4673517202,23.4673517202,209.146747365,209.146747365,1.14646725116
264,8948-12702,0.0,0.552449939276,0.552449939276,12.4053863312,12.4053863312,273.227265911,273.227265911,1.25637583893
265,8939-12702,0.0,1.26464040736,1.26464040736,-48.1938575212,-48.1938575212,180.485416885,180.485416885,1.4064516129
266,8946-12702,0.0,1.35985001295,1.35985001295,19.8085126156,19.8085126156,284.177275129,284.177275129,1.19329896907
267,8945-12702,0.0,0.85276866393,0.85276866393,30.2849509646,30.2849509646,222.167134574,222.167134574,1.13414185961
268,8980-12702,0.0,0.114895180049,0.114895180049,60.8146965366,60.8146965366,288.738019176,288.738019176,1.84
269,8950-12702,0.0,3.60380840116,3.60380840116,-61.9117519593,-61.9117519593,41.6414817382,41.6414817382,1.16216216216
270,8931-12702,0.0,0.545860814929,0.545860814929,8.19395035869,8.19395035869,221.97500117,221.97500117,1.12356101305
271,9029-12702,0.0,0.925329337642,0.925329337642,17.6696807793,17.6696807793,269.872299889,269.872299889,1.15870307167
272,9042-12702,0.0,0.508243140294,0.508243140294,30.6004846,30.6004846,270.294944893,270.294944893,1.1323296355
273,9026-12702,0.0,0.680138848032,0.680138848032,17.1649400368,17.1649400368,216.004554829,216.004554829,1.11301528485
274,9049-12702,0.0,0.793606047795,0.793606047795,3.35143063388,3.35143063388,231.740573662,231.740573662,1.2568671121
275,9002-12702,0.0,1.50086691599,1.50086691599,34.8092871406,34.8092871406,374.528552159,374.528552159,1.3285198556
276,8613-12702,0.0,0.493266363807,0.493266363807,26.836437833,26.836437833,227.44423481,227.44423481,1.12478336222
277,9041-12702,0.0,0.785693614373,0.785693614373,18.1720237133,18.1720237133,246.115790878,246.115790878,1.16169544741
278,8553-12702,0.0,3.01264617231,3.01264617231,-169.317741274,-169.317741274,312.598863352,312.598863352,1.35078277886
279,7495-12703,0.0,0.688125548157,0.688125548157,7.69936937063,7.69936937063,222.238185142,222.238185142,1.15151515152
280,8341-12703,0.0,1.37991893533,1.37991893533,48.4330439598,48.4330439598,194.670634345,194.670634345,1.11232604374
281,8329-12703,0.0,0.784646043378,0.784646043378,12.5663120599,12.5663120599,203.932562764,203.932562764,1.15978695073
282,8319-12703,0.0,2.17540768635,2.17540768635,13.7779553216,13.7779553216,213.678115021,213.678115021,1.3
283,8243-12703,0.0,19.9354567013,19.9354567013,-85.2184890792,-85.2184890792,98.5519942307,98.5519942307,1.35483870968
284,8439-12703,0.0,0.252086579884,0.252086579884,28.5244168494,28.5244168494,233.415362241,233.415362241,1.13854748603
285,8326-12703,0.0,1.19285263711,1.19285263711,23.0591231523,23.0591231523,208.078799589,208.078799589,1.20741150442
286,8602-12703,0.0,5.87451228726,5.87451228726,43.7300319995,43.7300319995,123.27418987,123.27418987,1.14285714286
287,8588-12703,0.0,0.676739391481,0.676739391481,18.2201016189,18.2201016189,191.477218544,191.477218544,1.14179104478
288,8615-12703,0.0,0.873688775752,0.873688775752,35.5693186489,35.5693186489,148.797988795,148.797988795,1.26229508197
289,7991-12703,0.0,0.623712124404,0.623712124404,50.1112199484,50.1112199484,251.344086027,251.344086027,1.33691756272
290,7977-12703,0.0,0.742114258382,0.742114258382,54.5694116813,54.5694116813,244.773278726,244.773278726,1.28886554622
291,7975-12703,0.0,0.414489943617,0.414489943617,29.1266988817,29.1266988817,208.688506023,208.688506023,1.1662693683
292,7990-12703,0.0,0.856157260898,0.856157260898,7.64307659362,7.64307659362,199.129303087,199.129303087,1.08520900322
293,8459-12703,0.0,0.382090261775,0.382090261775,-9.92827252927,-9.92827252927,200.418935171,200.418935171,1.11001517451
294,8483-12703,0.0,0.803106108541,0.803106108541,-2.3085643119,-2.3085643119,303.849324958,303.849324958,1.27096774194
295,8618-12703,0.0,0.522597850135,0.522597850135,5.98019719281,5.98019719281,244.09984537,244.09984537,1.15778251599
296,8261-12703,0.0,3.37680308614,3.37680308614,34.2539690135,34.2539690135,219.224939234,219.224939234,1.19961427194
297,8451-12703,0.0,0.561658579102,0.561658579102,17.6503888239,17.6503888239,189.244188563,189.244188563,1.09287646528
298,8482-12703,0.0,0.494129438326,0.494129438326,13.0141916156,13.0141916156,221.298253912,221.298253912,1.15842055186
299,8143-12703,0.0,0.70577580967,0.70577580967,19.6597776897,19.6597776897,195.840295947,195.840295947,1.13893016345
300,8256-12703,0.0,0.134444761086,0.134444761086,29.6929718869,29.6929718869,295.961950719,295.961950719,1.1977818854
301,8249-12703,0.0,0.566310720412,0.566310720412,15.3407727328,15.3407727328,218.009566202,218.009566202,1.15077071291
302,8274-12703,0.0,0.308193879838,0.308193879838,28.4687357874,28.4687357874,233.882930174,233.882930174,1.12142857143
303,8258-12703,0.0,0.477598566399,0.477598566399,39.8308913142,39.8308913142,230.274870557,230.274870557,1.16206896552
304,8252-12703,0.0,0.841500250513,0.841500250513,24.8267452162,24.8267452162,201.317236688,201.317236688,1.19374068554
305,8259-12703,0.0,1.30087600629,1.30087600629,0.0445967030919,0.0445967030919,210.569728278,210.569728278,1.17002012072
306,8244-12703,0.0,1.05402871853,1.05402871853,11.650778839,11.650778839,200.488883871,200.488883871,1.28383128295
307,8257-12703,0.0,0.75902163197,0.75902163197,15.6564858618,15.6564858618,231.084032171,231.084032171,1.158788774
308,8440-12703,0.0,0.615713449163,0.615713449163,11.794342987,11.794342987,219.519541415,219.519541415,1.11814109742
309,8453-12703,0.0,0.484049555757,0.484049555757,8.87066715609,8.87066715609,211.715257521,211.715257521,1.25072324012
310,8131-12703,0.0,0.806894385488,0.806894385488,-9.60648749395,-9.60648749395,193.348565796,193.348565796,1.08925318761
311,8138-12703,0.0,0.54700009209,0.54700009209,46.9118024807,46.9118024807,291.332408299,291.332408299,1.22384428224
312,8081-12703,0.0,2.13808863345,2.13808863345,18.7154298118,18.7154298118,254.426397945,254.426397945,1.140969163
313,8452-12703,0.0,0.477924413358,0.477924413358,24.5065208089,24.5065208089,220.943531774,220.943531774,1.1910397295
314,8132-12703,0.0,0.583906125832,0.583906125832,2.90764018434,2.90764018434,232.60723043,232.60723043,1.92940199336
315,8133-12703,0.0,0.221543610427,0.221543610427,-41.9488817404,-41.9488817404,81.3418530369,81.3418530369,1.34666666667
316,8134-12703,0.0,0.571511400613,0.571511400613,16.3710805971,16.3710805971,221.536512624,221.536512624,1.14707552527
317,8137-12703,0.0,0.421562489542,0.421562489542,29.9127573992,29.9127573992,206.128110086,206.128110086,1.11936936937
318,8247-12703,0.0,0.616872177805,0.616872177805,14.8409726567,14.8409726567,209.490702146,209.490702146,1.19780793319
319,8140-12703,0.0,0.448327696239,0.448327696239,18.1545428926,18.1545428926,234.038723286,234.038723286,1.11859548549
320,8626-12703,0.0,1.00557576565,1.00557576565,-5.43381455786,-5.43381455786,268.141009234,268.141009234,1.25842044135
321,8135-12703,0.0,0.654734260549,0.654734260549,30.0915574616,30.0915574616,215.179266341,215.179266341,1.13593539704
322,8250-12703,0.0,0.841958885178,0.841958885178,8.58307920377,8.58307920377,198.341043596,198.341043596,1.19379194631
323,8612-12703,0.0,0.962748203556,0.962748203556,23.3661879418,23.3661879418,191.793989978,191.793989978,1.18861681006
324,8616-12703,0.0,2.02755732834,2.02755732834,-111.915053514,-111.915053514,125.421174862,125.421174862,1.43697478992
325,8141-12703,0.0,0.351237086381,0.351237086381,12.9642839337,12.9642839337,249.457552414,249.457552414,1.13903743316
326,8263-12703,0.0,1.58190201355,1.58190201355,-76.6955502765,-76.6955502765,210.334905517,210.334905517,1.15801253357
327,8254-12703,0.0,1.48626370035,1.48626370035,13.4018406871,13.4018406871,212.735444189,212.735444189,1.17512437811
328,8448-12703,0.0,0.824813239691,0.824813239691,14.3677595146,14.3677595146,251.416392221,251.416392221,1.21742482652
329,8548-12703,0.0,0.480583661412,0.480583661412,12.0734471956,12.0734471956,193.599456411,193.599456411,1.10243716679
330,8549-12703,0.0,0.323111125027,0.323111125027,3.34301649965,3.34301649965,190.081213918,190.081213918,1.09808342728
331,8465-12703,0.0,0.31452561716,0.31452561716,37.2048115043,37.2048115043,210.961215178,210.961215178,1.24812967581
332,8552-12703,0.0,0.317251485373,0.317251485373,8.40954365271,8.40954365271,224.758762535,224.758762535,1.2266065389
333,8325-12703,0.0,0.884628824724,0.884628824724,-37.2510673211,-37.2510673211,244.339617196,244.339617196,1.17179023508
334,8481-12703,0.0,0.726703465358,0.726703465358,9.60486834831,9.60486834831,253.286478571,253.286478571,1.20067453626
335,8555-12703,0.0,0.679282260662,0.679282260662,2.17085958426,2.17085958426,214.65477346,214.65477346,1.18932655654
336,8485-12703,0.0,1.08671133423,1.08671133423,-10.519213571,-10.519213571,270.7335546,270.7335546,1.16266173752
337,8551-12703,0.0,0.916853017517,0.916853017517,30.1988283271,30.1988283271,165.335463262,165.335463262,1.12655086849
338,8484-12703,0.0,0.502051537299,0.502051537299,0.539360833767,0.539360833767,230.86939427,230.86939427,1.16355887054
339,8447-12703,0.0,0.685287637955,0.685287637955,13.6948422292,13.6948422292,214.478823416,214.478823416,1.1335078534
340,8486-12703,0.0,2.91846379509,2.91846379509,29.8752237474,29.8752237474,209.304974588,209.304974588,1.17296678121
341,8318-12703,0.0,0.95205324836,0.95205324836,44.4857801309,44.4857801309,227.637449844,227.637449844,1.15491651206
342,8466-12703,0.0,0.598421787593,0.598421787593,16.640321143,16.640321143,190.663139817,190.663139817,1.14016736402
343,8464-12703,0.0,0.360799984581,0.360799984581,10.4019000563,10.4019000563,192.850115316,192.850115316,1.06092715232
344,8320-12703,0.0,2.26269195755,2.26269195755,20.6786025978,20.6786025978,203.752737934,203.752737934,1.22419685578
345,8312-12703,0.0,0.555480804215,0.555480804215,8.76317611781,8.76317611781,236.78598803,236.78598803,1.1037212985
346,8550-12703,0.0,0.336256305236,0.336256305236,33.6945098873,33.6945098873,221.147217089,221.147217089,1.18947368421
347,8606-12703,0.0,2.27852819958,2.27852819958,-63.5119554835,-63.5119554835,150.259132902,150.259132902,1.82126696833
348,8313-12703,0.0,0.3802667814,0.3802667814,6.24108060336,6.24108060336,202.520232762,202.520232762,1.09625360231
349,8330-12703,0.0,0.401824173679,0.401824173679,19.410177699,19.410177699,191.071765899,191.071765899,1.21439588689
350,8315-12703,0.0,0.398432373043,0.398432373043,34.7534086811,34.7534086811,229.62471314,229.62471314,1.24225352113
351,8604-12703,0.0,0.975841354848,0.975841354848,43.6524233798,43.6524233798,245.357226015,245.357226015,1.28744939271
352,8332-12703,0.0,0.588379129175,0.588379129175,55.9309660275,55.9309660275,204.932443291,204.932443291,1.28491620112
353,7992-12703,0.0,2.61565839497,2.61565839497,8.03592306085,8.03592306085,191.452434424,191.452434424,1.29120473023
354,8603-12703,0.0,1.58338655237,1.58338655237,-14.0034767407,-14.0034767407,197.549802673,197.549802673,1.23529411765
355,8601-12703,0.0,4.3874222936,4.3874222936,183.821482013,183.821482013,331.744438264,331.744438264,1.90978593272
356,7960-12703,0.0,0.379100469437,0.379100469437,30.3315506348,30.3315506348,191.034240992,191.034240992,1.13781123335
357,8655-12703,0.0,0.74954519588,0.74954519588,1.00678223813,1.00678223813,190.459645329,190.459645329,1.17297850563
358,8623-12703,0.0,0.541610883409,0.541610883409,10.4739633581,10.4739633581,212.527584735,212.527584735,1.19381443299
359,8156-12703,0.0,0.403070299475,0.403070299475,21.3466802764,21.3466802764,183.577812506,183.577812506,1.10436432638
360,8567-12703,0.0,0.350259618718,0.350259618718,15.8846748083,15.8846748083,195.479685338,195.479685338,1.12305168171
361,8086-12703,0.0,0.770450816316,0.770450816316,1.89741667182,1.89741667182,206.081129925,206.081129925,1.06334841629
362,8566-12703,0.0,4.74124403499,4.74124403499,-6.45811616237,-6.45811616237,201.995523744,201.995523744,1.24064171123
363,8155-12703,0.0,0.636354173441,0.636354173441,8.12043471688,8.12043471688,190.866123375,190.866123375,1.10648801128
364,8147-12703,0.0,0.809852102423,0.809852102423,36.3008529665,36.3008529665,195.991493544,195.991493544,1.1325044405
365,8146-12703,0.0,2.66005307677,2.66005307677,33.5808031396,33.5808031396,239.659709937,239.659709937,1.22302158273
366,8728-12703,0.0,3.6029153237,3.6029153237,54.6196906988,54.6196906988,444.091719547,444.091719547,1.37677053824
367,8145-12703,0.0,1.04827893953,1.04827893953,14.0641564647,14.0641564647,198.254742246,198.254742246,1.16077537058
368,8149-12703,0.0,1.04058333519,1.04058333519,36.5332224549,36.5332224549,197.641511047,197.641511047,1.15368196371
369,8713-12703,0.0,1.12358169492,1.12358169492,9.85833443714,9.85833443714,202.544455806,202.544455806,1.10642439974
370,8084-12703,0.0,0.538676130293,0.538676130293,39.7009728761,39.7009728761,231.245288442,231.245288442,1.16404494382
371,8726-12703,0.0,2.21852531703,2.21852531703,0.423451668993,0.423451668993,197.851661645,197.851661645,1.14528462192
372,8719-12703,0.0,3.24570564738,3.24570564738,3.07567598319,3.07567598319,316.222402372,316.222402372,1.18656716418
373,8461-12703,0.0,0.541843277705,0.541843277705,16.6762543313,16.6762543313,206.570097267,206.570097267,1.12188365651
374,8718-12703,0.0,0.620953642486,0.620953642486,17.965944804,17.965944804,192.943061018,192.943061018,1.12610619469
375,8725-12703,0.0,1.12697570423,1.12697570423,1.62648857717,1.62648857717,178.463549234,178.463549234,1.10303030303
376,10001-12703,0.0,0.636610204027,0.636610204027,30.6429349006,30.6429349006,192.944974871,192.944974871,1.17067108534
377,8456-12703,0.0,0.620465064905,0.620465064905,6.3161134861,6.3161134861,203.585610203,203.585610203,1.0989859971
378,8715-12703,0.0,0.172960442217,0.172960442217,-51.9968050633,-51.9968050633,184.704472847,184.704472847,1.43333333333
379,8455-12703,0.0,10.0813489439,10.0813489439,-48.2122408968,-48.2122408968,221.528739862,221.528739862,1.47345132743
380,8568-12703,0.0,0.427174514733,0.427174514733,14.039258305,14.039258305,217.387830176,217.387830176,1.17465027554
381,8462-12703,0.0,0.445394724141,0.445394724141,-4.79728589951,-4.79728589951,209.418975715,209.418975715,1.10572947431
382,8449-12703,0.0,0.992313828891,0.992313828891,3.21833694925,3.21833694925,193.918720877,193.918720877,1.1749235474
